WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,YEAR,MONTH,DAY
5.63,4,0.0,0.0,4.5,0.0,0.8,0.2,1967,01,04
6.87,0,0.2,0.0,4.5,0.0,1.0,-1.5,1967,01,05
10.63,0,0.0,0.0,6.6,1.0,-1.4,-3.0,1967,01,06
8.63,0,0.4,0.0,6.0,0.0,2.6,-1.0,1967,01,07
7.33,0,1.3,0.0,3.9,1.0,-2.0,-5.8,1967,01,09
11.0,0,0.0,0.0,7.5,1.0,-2.1,-2.0,1967,01,10
9.54,0,0.0,0.0,8.9,0.0,6.3,2.6,1967,01,12
9.96,0,0.0,0.0,7.5,0.0,3.4,-0.6,1967,01,13
6.21,0,0.0,0.0,7.7,0.0,4.1,4.0,1967,01,14
3.92,4,0.0,0.0,10.4,0.0,2.4,-1.8,1967,01,15
7.75,0,1.0,0.0,8.5,0.0,5.2,-1.2,1967,01,16
14.79,4,0.0,0.0,11.2,0.0,6.0,5.0,1967,01,17
9.0,0,4.0,0.0,10.8,1.0,-0.8,-6.8,1967,01,18
10.21,0,2.5,0.0,9.4,0.0,7.0,1.8,1967,01,20
13.54,0,0.0,0.0,7.7,0.0,4.7,1.3,1967,01,21
13.29,0,4.9,0.0,8.2,0.0,1.7,-4.3,1967,01,22
10.08,0,0.6,0.0,8.4,0.0,1.5,-2.4,1967,01,23
11.79,0,1.9,0.0,9.7,0.0,6.5,3.0,1967,01,25
7.75,0,6.1,0.0,12.5,1.0,-0.9,-7.5,1967,01,26
9.25,0,0.3,0.0,12.0,0.0,8.0,1.6,1967,01,28
13.13,0,0.0,0.0,13.0,0.0,8.1,1.5,1967,01,29
12.92,0,0.0,0.0,12.0,0.0,8.5,1.0,1967,01,30
16.17,0,0.7,0.0,11.1,0.0,7.2,3.5,1967,01,31
14.67,0,0.0,0.0,12.4,0.0,7.1,4.5,1967,02,01
16.88,0,0.4,0.0,12.9,0.0,11.0,10.0,1967,02,02
20.12,0,0.2,0.0,11.5,0.0,8.5,5.1,1967,02,03
10.0,0,0.0,0.0,10.3,0.0,3.5,-1.0,1967,02,04
9.96,4,0.0,0.0,9.1,0.0,1.1,-5.8,1967,02,05
10.41,0,1.5,0.0,9.7,0.0,5.1,2.1,1967,02,06
7.96,0,0.0,0.0,9.8,0.0,4.9,1.0,1967,02,07
6.25,0,0.1,0.0,7.6,1.0,-1.1,-8.1,1967,02,08
5.66,0,0.0,0.0,8.4,1.0,-1.0,-1.0,1967,02,09
4.5,0,0.0,0.0,7.5,0.0,3.6,1.5,1967,02,10
9.38,4,0.0,0.0,7.3,0.0,4.0,-0.9,1967,02,11
11.0,4,0.0,0.0,7.0,0.0,0.4,-5.8,1967,02,12
12.54,0,0.0,0.0,7.4,0.0,4.5,-1.2,1967,02,13
14.62,0,1.6,0.0,6.4,0.0,2.1,-0.6,1967,02,14
26.54,0,11.4,0.0,8.8,0.0,2.0,-1.0,1967,02,15
7.17,0,4.0,0.0,6.8,0.0,5.0,-2.0,1967,02,16
4.54,0,0.1,0.0,8.5,1.0,-1.5,-8.2,1967,02,17
10.5,0,5.2,0.0,8.8,1.0,-2.0,-9.4,1967,02,18
19.08,0,0.7,0.0,8.2,0.0,4.4,0.6,1967,02,19
14.83,0,6.0,0.0,6.8,0.0,3.6,0.2,1967,02,20
16.17,0,0.0,0.0,9.4,0.0,3.1,-0.4,1967,02,21
11.34,0,32.4,0.0,7.1,0.0,4.4,0.6,1967,02,22
16.33,0,0.0,0.0,7.6,0.0,0.6,-1.0,1967,02,23
15.09,0,1.9,0.0,9.6,0.0,2.4,-2.0,1967,02,24
12.04,0,0.2,0.0,11.7,0.0,6.8,2.3,1967,02,25
13.75,0,2.7,0.0,10.6,0.0,4.7,-0.5,1967,02,26
22.08,0,17.5,0.0,11.6,0.0,4.3,-1.9,1967,02,27
23.04,0,2.7,0.0,8.1,0.0,4.0,1.0,1967,02,28
20.88,0,0.5,0.0,10.0,0.0,2.2,-0.6,1967,03,01
21.92,0,0.0,0.0,11.1,0.0,5.0,1.0,1967,03,02
18.71,0,0.0,0.0,11.4,0.0,6.5,3.8,1967,03,03
14.71,0,0.2,0.0,13.2,0.0,7.9,4.0,1967,03,04
15.46,0,0.0,0.0,13.4,0.0,6.0,1.4,1967,03,05
19.17,4,0.0,0.0,11.8,0.0,8.2,4.0,1967,03,06
16.75,0,0.2,0.0,12.8,0.0,9.2,8.0,1967,03,07
9.25,0,5.8,0.0,11.0,0.0,4.6,-1.2,1967,03,08
13.5,0,11.4,0.0,6.4,0.0,4.5,1.2,1967,03,09
22.83,0,1.1,0.0,9.2,0.0,2.5,1.5,1967,03,10
26.54,0,1.5,0.0,6.8,0.0,1.8,-1.0,1967,03,11
16.71,0,0.5,0.0,10.1,0.0,0.9,-6.0,1967,03,13
22.29,0,0.8,0.0,13.9,0.0,4.9,5.0,1967,03,14
17.92,0,0.0,0.0,9.9,0.0,4.2,-1.0,1967,03,15
14.71,0,0.1,0.0,11.4,0.0,3.3,-1.8,1967,03,16
25.25,0,0.4,0.0,11.6,0.0,6.9,3.2,1967,03,17
17.08,0,0.2,0.0,11.4,0.0,6.9,3.0,1967,03,18
19.95,0,0.0,0.0,12.4,0.0,6.7,1.5,1967,03,19
17.21,0,0.0,0.0,11.9,0.0,5.0,-0.5,1967,03,20
20.38,0,0.0,0.0,17.0,0.0,7.3,3.2,1967,03,21
17.04,0,0.4,0.0,12.0,0.0,7.3,4.0,1967,03,22
15.04,0,0.2,0.0,10.4,0.0,3.4,-1.5,1967,03,23
16.29,0,0.0,0.0,11.7,0.0,4.4,-1.1,1967,03,24
17.12,0,1.0,0.0,12.8,0.0,4.3,4.7,1967,03,25
20.38,0,2.2,0.0,10.1,0.0,1.4,-3.6,1967,03,26
19.62,0,0.8,0.0,8.7,0.0,1.5,-2.1,1967,03,27
18.16,0,0.1,0.0,7.9,0.0,1.1,-1.2,1967,03,28
15.09,0,1.2,0.0,8.6,0.0,0.0,-3.8,1967,03,29
11.5,0,1.5,0.0,9.5,1.0,-1.0,-5.8,1967,03,30
6.96,0,0.0,0.0,7.6,1.0,-0.2,-6.0,1967,03,31
11.87,0,13.0,0.0,10.8,1.0,-2.0,-7.5,1967,04,01
13.54,0,0.0,0.0,11.7,0.0,5.6,2.2,1967,04,03
15.83,0,0.0,0.0,11.9,0.0,8.0,4.9,1967,04,04
19.67,0,0.0,0.0,12.9,0.0,8.5,5.6,1967,04,05
18.54,0,0.3,0.0,12.5,0.0,4.3,-0.9,1967,04,06
15.92,0,0.0,0.0,12.0,0.0,5.2,4.1,1967,04,07
15.16,0,3.3,0.0,9.6,0.0,4.4,-0.5,1967,04,08
18.05,0,0.0,0.0,9.9,0.0,4.5,5.0,1967,04,09
17.12,0,0.0,0.0,8.8,0.0,6.1,3.7,1967,04,10
11.83,0,0.2,0.0,10.3,0.0,5.9,3.1,1967,04,11
7.79,0,0.0,0.0,10.6,0.0,5.3,4.2,1967,04,12
8.71,0,0.0,0.0,11.4,0.0,5.9,0.6,1967,04,13
4.54,0,0.0,0.0,11.2,0.0,1.3,-5.1,1967,04,14
9.38,0,0.0,0.0,14.6,0.0,1.9,-4.9,1967,04,15
6.29,0,0.0,0.0,19.1,0.0,6.9,0.5,1967,04,16
12.79,0,0.0,0.0,16.6,0.0,9.4,1.5,1967,04,17
7.08,0,0.0,0.0,14.4,0.0,4.8,-1.5,1967,04,18
17.71,0,2.6,0.0,14.4,0.0,7.2,5.8,1967,04,19
18.12,0,1.5,0.0,11.8,0.0,5.6,1.0,1967,04,20
12.33,0,1.5,0.0,10.8,0.0,2.4,-2.0,1967,04,21
10.88,0,3.2,0.0,14.6,0.0,1.5,-3.5,1967,04,22
7.5,0,1.5,0.0,14.8,0.0,5.0,2.2,1967,04,23
10.71,0,1.9,0.0,15.5,0.0,7.4,7.5,1967,04,24
6.83,0,0.0,0.0,13.4,0.0,3.0,-2.0,1967,04,25
9.38,0,1.4,0.0,14.0,0.0,8.5,6.3,1967,04,26
7.38,0,0.0,0.0,14.1,0.0,5.3,-1.4,1967,04,27
6.46,0,0.0,0.0,21.0,0.0,6.2,0.5,1967,04,28
5.58,0,0.0,0.0,22.1,0.0,9.7,3.0,1967,04,29
13.13,0,0.3,0.0,15.9,0.0,5.8,0.5,1967,04,30
13.83,0,1.4,0.0,11.9,0.0,1.9,-1.5,1967,05,01
8.75,0,0.4,0.0,9.9,0.0,0.1,-3.8,1967,05,02
16.46,0,11.7,0.0,9.4,1.0,-2.0,-10.1,1967,05,03
17.58,0,9.3,0.0,11.5,0.0,3.5,-2.6,1967,05,04
15.29,0,0.6,0.0,13.7,0.0,6.5,2.2,1967,05,05
9.21,0,1.9,0.0,13.0,0.0,8.2,2.5,1967,05,06
9.29,0,2.3,0.0,12.6,0.0,2.9,-4.2,1967,05,07
10.71,0,4.0,0.0,14.6,0.0,9.0,5.8,1967,05,08
6.46,0,3.6,0.0,14.5,0.0,8.4,4.6,1967,05,09
2.29,0,0.6,0.0,11.8,0.0,8.4,7.0,1967,05,10
9.5,0,7.7,0.0,10.2,0.0,5.8,-0.1,1967,05,11
12.71,0,15.4,0.0,11.4,0.0,6.6,3.4,1967,05,12
12.67,0,7.2,0.0,8.9,0.0,8.0,7.4,1967,05,13
9.83,0,4.8,0.0,9.8,0.0,7.8,7.4,1967,05,14
15.09,0,12.0,0.0,7.0,0.0,6.5,5.0,1967,05,15
7.79,0,2.1,0.0,8.7,0.0,5.5,4.5,1967,05,16
8.5,0,0.0,0.0,10.8,0.0,6.5,5.1,1967,05,17
9.5,0,3.7,0.0,12.9,0.0,1.6,-3.1,1967,05,18
15.09,0,2.6,0.0,15.0,0.0,7.7,5.7,1967,05,19
18.58,0,1.0,0.0,14.3,0.0,7.2,3.9,1967,05,20
14.62,0,4.4,0.0,12.8,0.0,8.6,2.4,1967,05,21
16.83,0,3.9,0.0,12.9,0.0,7.4,2.1,1967,05,22
11.34,0,5.1,0.0,15.7,0.0,7.5,3.5,1967,05,23
12.79,0,4.1,0.0,14.5,0.0,8.4,5.1,1967,05,24
8.83,0,3.1,0.0,14.0,0.0,7.6,4.1,1967,05,25
9.0,0,1.4,0.0,15.6,0.0,7.1,-0.4,1967,05,26
3.63,0,2.9,0.0,12.9,0.0,4.9,-2.1,1967,05,27
4.25,0,3.2,0.0,13.9,0.0,7.3,3.6,1967,05,28
6.29,0,1.9,0.0,12.4,0.0,5.5,-1.5,1967,05,29
2.83,4,0.0,0.0,15.6,0.0,9.0,6.0,1967,05,30
4.79,0,0.0,0.0,18.4,0.0,5.8,0.0,1967,05,31
3.88,4,0.0,0.0,17.2,0.0,7.0,1.0,1967,06,01
5.09,4,0.0,0.0,17.4,0.0,11.4,8.2,1967,06,02
10.0,0,0.0,0.0,19.8,0.0,13.0,9.4,1967,06,03
8.75,4,0.0,0.0,19.4,0.0,12.8,12.2,1967,06,04
10.88,0,1.6,0.0,19.1,0.0,8.2,2.0,1967,06,05
16.38,0,0.4,0.0,21.5,0.0,12.6,10.8,1967,06,06
8.67,0,2.3,0.0,16.0,0.0,7.9,3.6,1967,06,07
8.17,0,0.0,0.0,17.0,0.0,5.8,-1.5,1967,06,09
3.92,0,0.0,0.0,18.0,0.0,11.5,8.8,1967,06,10
5.0,0,0.0,0.0,18.2,0.0,6.6,0.1,1967,06,11
2.75,0,0.0,0.0,18.9,0.0,6.2,0.0,1967,06,13
4.67,0,0.0,0.0,21.1,0.0,8.4,0.5,1967,06,14
1.79,0,0.0,0.0,20.5,0.0,9.0,1.4,1967,06,15
2.46,0,0.0,0.0,20.9,0.0,12.7,7.9,1967,06,16
3.04,0,0.0,0.0,21.1,0.0,10.3,2.7,1967,06,17
2.79,0,0.0,0.0,21.2,0.0,9.2,2.4,1967,06,18
8.63,0,0.3,0.0,17.4,0.0,11.4,4.2,1967,06,19
15.16,0,0.7,0.0,18.2,0.0,13.4,11.0,1967,06,20
11.34,0,0.7,0.0,17.8,0.0,9.4,5.0,1967,06,21
8.33,0,3.3,0.0,20.6,0.0,11.2,9.0,1967,06,22
6.08,0,2.5,0.0,15.0,0.0,3.8,-2.6,1967,06,23
7.92,4,0.0,0.0,19.8,0.0,11.2,8.8,1967,06,24
6.21,0,0.0,0.0,16.8,0.0,8.4,0.0,1967,06,25
3.54,0,0.0,0.0,18.5,0.0,9.4,4.4,1967,06,26
5.37,0,0.0,0.0,19.0,0.0,11.1,7.0,1967,06,27
14.42,0,0.0,0.0,23.8,0.0,14.0,7.8,1967,06,28
12.17,0,0.0,0.0,18.0,0.0,14.9,9.0,1967,06,29
6.5,0,0.0,0.0,18.0,0.0,6.0,-3.0,1967,06,30
6.0,0,1.3,0.0,20.6,0.0,12.0,8.0,1967,07,01
11.58,0,2.9,0.0,17.7,0.0,9.6,5.3,1967,07,02
13.29,0,2.9,0.0,17.1,0.0,9.8,5.8,1967,07,03
4.96,0,0.0,0.0,19.8,0.0,11.6,8.1,1967,07,04
5.83,0,0.0,0.0,20.1,0.0,10.4,3.6,1967,07,05
8.46,0,0.2,0.0,20.2,0.0,14.7,11.9,1967,07,06
9.25,0,0.3,0.0,21.0,0.0,14.1,9.3,1967,07,07
12.58,0,0.0,0.0,17.7,0.0,10.3,5.2,1967,07,08
10.0,0,0.0,0.0,21.6,0.0,10.3,4.0,1967,07,09
8.25,0,0.2,0.0,19.0,0.0,13.2,8.8,1967,07,10
4.25,0,0.5,0.0,22.5,0.0,14.2,12.1,1967,07,11
3.46,0,0.0,0.0,22.0,0.0,12.2,4.5,1967,07,12
5.5,0,9.6,0.0,20.6,0.0,14.2,8.4,1967,07,13
5.0,0,15.7,0.0,21.5,0.0,14.2,11.2,1967,07,14
5.5,0,2.4,0.0,19.8,0.0,12.3,8.6,1967,07,15
7.04,0,0.2,0.0,21.0,0.0,15.0,11.5,1967,07,16
4.71,0,5.0,0.0,20.0,0.0,14.5,8.5,1967,07,17
7.12,0,5.5,0.0,20.8,0.0,14.3,9.4,1967,07,18
6.63,0,0.4,0.0,20.0,0.0,12.2,6.4,1967,07,19
6.25,0,0.3,0.0,17.5,0.0,8.5,0.9,1967,07,20
4.04,0,0.0,0.0,18.0,0.0,11.5,2.5,1967,07,21
3.21,0,0.0,0.0,18.4,0.0,11.8,4.0,1967,07,22
3.54,0,0.0,0.0,21.5,0.0,11.6,6.6,1967,07,23
11.29,0,0.2,0.0,17.8,0.0,13.8,7.2,1967,07,24
7.12,0,0.1,0.0,19.6,0.0,8.6,0.2,1967,07,25
10.71,0,0.5,0.0,23.0,0.0,15.0,13.7,1967,07,26
6.25,0,0.0,0.0,18.3,0.0,12.5,9.8,1967,07,27
7.58,0,4.2,0.0,17.8,0.0,10.5,3.3,1967,07,28
8.08,0,1.3,0.0,22.5,0.0,12.9,8.5,1967,07,29
8.12,0,1.3,0.0,20.7,0.0,13.5,13.0,1967,07,30
3.83,0,2.4,0.0,18.5,0.0,13.5,8.6,1967,07,31
7.62,4,0.0,0.0,19.2,0.0,11.0,7.6,1967,08,01
5.5,0,4.1,0.0,17.4,0.0,8.4,-0.1,1967,08,02
11.46,0,1.2,0.0,17.0,0.0,10.4,4.4,1967,08,03
11.71,0,2.1,0.0,15.4,0.0,7.0,1.4,1967,08,04
6.71,0,0.0,0.0,17.7,0.0,4.4,-4.5,1967,08,05
6.42,0,11.0,0.0,21.5,0.0,10.1,1.5,1967,08,06
11.63,0,5.8,0.0,18.7,0.0,13.0,10.1,1967,08,07
7.38,0,0.4,0.0,18.5,0.0,13.8,8.6,1967,08,08
4.5,0,0.0,0.0,20.0,0.0,13.4,4.1,1967,08,09
4.88,0,3.5,0.0,19.3,0.0,13.5,10.5,1967,08,10
11.5,0,4.2,0.0,17.6,0.0,12.6,7.5,1967,08,11
15.71,0,0.0,0.0,16.0,0.0,10.7,7.5,1967,08,12
9.21,0,9.7,0.0,16.8,0.0,8.7,3.0,1967,08,13
15.5,0,0.1,0.0,17.0,0.0,12.9,10.2,1967,08,14
11.54,0,3.5,0.0,18.6,0.0,10.8,5.5,1967,08,15
10.96,0,2.1,0.0,17.2,0.0,10.5,3.0,1967,08,16
8.75,0,10.9,0.0,18.0,0.0,10.8,1.0,1967,08,17
9.83,0,21.4,0.0,18.7,0.0,12.8,6.5,1967,08,18
4.33,0,0.0,0.0,17.0,0.0,12.0,9.1,1967,08,19
3.37,0,0.0,0.0,17.4,0.0,6.5,1.2,1967,08,20
5.17,0,0.0,0.0,19.0,0.0,7.0,1.2,1967,08,21
3.54,4,0.0,0.0,19.4,0.0,11.1,5.2,1967,08,22
3.92,4,0.0,0.0,21.4,0.0,10.0,5.4,1967,08,23
2.83,0,0.0,0.0,20.6,0.0,11.5,4.5,1967,08,24
3.79,0,0.0,0.0,21.4,0.0,14.4,9.8,1967,08,25
4.54,0,3.3,0.0,19.0,0.0,15.5,10.0,1967,08,26
4.71,0,1.0,0.0,18.2,0.0,14.0,9.0,1967,08,27
5.71,0,0.0,0.0,19.2,0.0,12.8,5.6,1967,08,28
10.54,0,0.0,0.0,19.0,0.0,12.3,6.1,1967,08,29
12.96,0,3.7,0.0,18.2,0.0,11.0,4.0,1967,08,30
3.96,0,2.3,0.0,13.5,0.0,11.9,9.5,1967,08,31
8.87,0,0.6,0.0,18.8,0.0,8.5,0.6,1967,09,01
15.0,0,2.6,0.0,18.0,0.0,11.0,5.2,1967,09,02
19.67,0,2.3,0.0,16.5,0.0,11.4,5.5,1967,09,03
14.54,0,2.0,0.0,16.5,0.0,10.2,4.5,1967,09,04
22.34,0,2.1,0.0,15.2,0.0,11.0,5.6,1967,09,05
12.75,0,0.1,0.0,15.2,0.0,8.7,3.5,1967,09,06
5.41,0,0.0,0.0,17.2,0.0,9.1,3.1,1967,09,07
4.54,0,0.0,0.0,16.0,0.0,6.2,-2.3,1967,09,08
5.79,0,8.1,0.0,18.5,0.0,6.2,-1.8,1967,09,09
3.5,0,7.7,0.0,17.1,0.0,12.6,8.5,1967,09,10
9.46,0,20.0,0.0,17.4,0.0,12.5,11.6,1967,09,11
8.58,4,0.0,0.0,17.2,0.0,11.5,9.0,1967,09,12
3.67,0,0.0,0.0,16.5,0.0,8.0,1.0,1967,09,13
1.83,0,0.0,0.0,17.5,0.0,6.5,-1.0,1967,09,14
2.96,0,0.0,0.0,19.2,0.0,6.2,-1.1,1967,09,15
4.25,0,5.5,0.0,16.4,0.0,4.8,-1.2,1967,09,16
9.62,0,16.6,0.0,15.0,0.0,12.0,5.0,1967,09,17
10.08,0,2.5,0.0,15.8,0.0,7.8,1.5,1967,09,18
11.46,0,1.5,0.0,14.5,0.0,9.2,3.8,1967,09,19
9.33,0,1.2,0.0,16.4,0.0,9.8,5.0,1967,09,20
7.83,0,0.0,0.0,16.0,0.0,5.6,-1.6,1967,09,21
4.92,0,1.1,0.0,14.2,0.0,10.0,6.8,1967,09,22
10.08,0,0.9,0.0,18.0,0.0,11.3,7.0,1967,09,23
11.0,0,0.8,0.0,17.1,0.0,12.4,5.0,1967,09,24
11.75,0,6.6,0.0,18.5,0.0,13.1,7.2,1967,09,25
9.54,0,1.1,0.0,18.0,0.0,13.6,7.0,1967,09,26
9.33,0,1.3,0.0,18.5,0.0,13.0,6.5,1967,09,27
11.21,0,0.0,0.0,18.3,0.0,14.0,5.0,1967,09,28
7.21,0,3.3,0.0,16.0,0.0,13.2,4.6,1967,09,29
17.83,0,0.0,0.0,16.1,0.0,11.0,4.5,1967,09,30
15.34,0,3.4,0.0,16.4,0.0,11.9,6.2,1967,10,01
15.92,0,1.0,0.0,14.2,0.0,7.5,2.2,1967,10,02
18.0,0,2.1,0.0,15.7,0.0,9.0,4.5,1967,10,03
15.09,0,0.0,0.0,14.0,0.0,7.5,2.0,1967,10,04
6.83,0,3.7,2.0,14.5,0.0,5.6,-3.5,1967,10,05
13.46,0,15.9,0.0,17.6,0.0,9.2,7.0,1967,10,06
15.5,0,0.5,0.0,17.4,0.0,12.2,6.6,1967,10,07
11.38,0,1.7,0.0,17.5,0.0,11.0,4.4,1967,10,08
14.58,0,3.1,0.0,17.3,0.0,12.5,12.4,1967,10,09
4.42,0,1.1,0.0,13.7,0.0,9.0,2.8,1967,10,10
10.0,0,1.1,0.0,12.2,0.0,9.1,0.5,1967,10,11
8.38,0,0.3,0.0,15.4,0.0,5.5,-4.5,1967,10,12
15.67,0,0.3,0.0,13.8,0.0,6.8,4.2,1967,10,13
19.33,0,0.3,0.0,14.6,0.0,8.5,6.3,1967,10,14
13.25,0,1.1,0.0,13.9,0.0,8.7,2.9,1967,10,15
9.42,0,27.5,0.0,9.6,0.0,3.9,-4.5,1967,10,16
16.21,0,0.9,0.0,10.3,0.0,4.7,-1.6,1967,10,17
10.04,0,2.6,0.0,13.9,0.0,0.6,-7.5,1967,10,18
14.29,0,1.2,0.0,14.9,0.0,4.3,0.5,1967,10,19
14.42,0,0.0,0.0,14.5,0.0,10.4,2.7,1967,10,20
7.38,0,0.0,0.0,12.3,0.0,6.4,-1.5,1967,10,21
11.71,0,0.0,0.0,14.5,0.0,9.0,0.0,1967,10,23
10.34,0,1.3,0.0,15.2,0.0,5.8,-0.2,1967,10,24
21.29,0,3.1,0.0,14.6,0.0,9.4,8.0,1967,10,25
22.0,0,2.2,0.0,12.4,0.0,8.0,1.8,1967,10,26
7.75,0,7.2,0.0,10.4,0.0,7.2,-0.8,1967,10,27
11.79,0,0.5,0.0,9.5,0.0,2.4,-4.5,1967,10,28
10.04,0,0.0,0.0,9.8,0.0,3.4,-3.4,1967,10,29
8.29,0,11.5,0.0,9.0,0.0,2.6,-4.5,1967,10,30
14.46,0,3.4,0.0,10.0,0.0,5.0,-2.5,1967,10,31
11.29,0,19.7,0.0,9.0,0.0,0.2,-6.8,1967,11,01
19.12,0,1.9,0.0,8.6,0.0,4.4,-2.5,1967,11,02
10.67,0,0.0,0.0,9.2,0.0,3.5,-5.0,1967,11,03
7.17,0,0.0,0.0,8.9,1.0,-2.5,-11.2,1967,11,04
12.79,0,0.0,0.0,8.5,0.0,1.4,-6.4,1967,11,05
10.34,0,5.9,0.0,7.6,0.0,1.0,-4.2,1967,11,06
5.91,0,0.0,0.0,8.5,1.0,-0.1,-7.7,1967,11,07
4.46,0,0.5,0.0,7.6,0.0,0.4,-6.0,1967,11,08
10.83,0,0.0,0.0,9.5,0.0,1.9,0.1,1967,11,09
12.54,0,0.6,0.0,12.8,0.0,4.6,-1.3,1967,11,10
17.62,0,0.2,0.0,13.2,0.0,8.2,6.9,1967,11,11
5.5,0,0.0,0.0,13.5,0.0,3.1,-3.5,1967,11,12
12.38,0,1.0,0.0,13.2,0.0,5.0,3.0,1967,11,13
14.92,4,0.0,0.0,9.6,0.0,6.0,0.5,1967,11,14
14.58,4,0.0,0.0,8.8,0.0,2.8,-2.5,1967,11,15
6.54,0,0.0,0.0,6.6,0.0,0.0,-7.0,1967,11,16
2.17,0,0.0,0.0,7.0,1.0,-2.5,-9.8,1967,11,17
3.04,4,0.0,0.0,8.4,1.0,-4.8,-10.2,1967,11,18
2.71,0,0.2,0.0,10.6,1.0,-2.5,-4.8,1967,11,19
0.58,0,0.0,0.0,10.3,0.0,2.4,1.6,1967,11,20
3.83,0,0.0,0.0,10.2,0.0,6.9,0.1,1967,11,21
4.25,0,0.0,0.0,9.8,0.0,6.0,-3.5,1967,11,22
0.54,0,0.0,0.0,9.2,0.0,0.0,-6.0,1967,11,23
3.42,0,5.5,0.0,9.5,0.0,1.0,-5.2,1967,11,24
8.87,0,0.0,0.0,6.5,0.0,2.5,-2.0,1967,11,25
9.29,0,1.5,0.0,9.1,1.0,-0.9,-8.5,1967,11,26
17.88,0,0.0,0.0,10.8,0.0,9.0,5.0,1967,11,28
13.88,0,4.8,0.0,11.5,0.0,4.7,-0.3,1967,11,29
11.29,0,0.0,0.0,12.1,0.0,5.0,-0.1,1967,11,30
5.88,0,0.0,0.0,10.5,0.0,8.0,6.1,1967,12,01
4.83,0,0.0,0.0,11.6,0.0,6.5,4.6,1967,12,02
10.17,0,0.2,0.0,9.3,0.0,6.1,0.3,1967,12,03
16.62,4,0.0,0.0,10.2,0.0,0.0,-0.4,1967,12,04
19.75,0,1.9,0.0,11.0,0.0,6.4,5.8,1967,12,05
12.25,0,1.2,0.0,5.2,0.0,3.5,-1.0,1967,12,06
12.62,0,0.7,0.0,4.5,1.0,-0.5,-6.5,1967,12,07
15.79,0,2.4,0.0,2.0,1.0,-2.0,-6.0,1967,12,08
12.29,0,0.0,0.0,1.9,1.0,-3.0,-8.5,1967,12,09
8.83,0,2.3,0.0,3.0,1.0,-4.0,-11.0,1967,12,10
12.83,0,1.5,0.0,7.6,1.0,-3.5,-3.2,1967,12,11
10.29,0,0.2,0.0,8.3,0.0,2.9,3.8,1967,12,12
6.67,4,0.0,0.0,8.6,0.0,6.4,3.4,1967,12,13
9.21,4,0.0,0.0,7.6,0.0,5.8,3.2,1967,12,14
16.21,0,1.4,0.0,9.5,0.0,5.5,3.5,1967,12,15
6.13,4,0.0,0.0,7.8,0.0,1.8,-4.0,1967,12,16
1.63,0,0.4,0.0,5.4,1.0,-5.8,-10.8,1967,12,17
8.04,0,9.5,0.0,8.1,1.0,-4.0,-6.2,1967,12,18
10.34,0,0.0,0.0,7.2,2.0,5.0,4.5,1967,12,19
10.58,0,1.6,0.0,11.9,0.0,3.6,-2.0,1967,12,20
18.41,0,6.6,0.0,14.3,0.0,7.3,6.1,1967,12,22
18.88,0,1.6,0.0,12.7,0.0,10.1,6.5,1967,12,23
14.17,0,2.3,0.0,10.6,0.0,6.5,2.6,1967,12,24
19.25,4,0.0,0.0,8.3,0.0,6.2,2.3,1967,12,25
10.08,0,1.4,0.0,10.4,0.0,3.4,2.0,1967,12,26
16.25,4,0.0,0.0,5.6,0.0,1.8,-1.8,1967,12,28
10.63,4,0.0,0.0,5.6,0.0,1.6,-3.0,1967,12,29
14.58,0,4.1,0.0,7.2,0.0,2.8,0.6,1967,12,30
11.75,0,7.9,0.0,9.5,0.0,1.5,-2.0,1967,12,31
18.16,0,1.0,0.0,8.3,0.0,2.8,2.6,1968,01,01
12.67,0,4.9,0.0,7.8,0.0,2.5,-6.5,1968,01,02
17.0,0,0.4,0.0,7.6,0.0,2.4,-1.7,1968,01,03
7.71,0,12.0,0.0,7.2,1.0,-0.9,-5.2,1968,01,04
9.75,0,0.5,0.0,6.8,0.0,0.3,-0.5,1968,01,05
9.87,0,0.9,0.0,4.7,0.0,1.5,-2.0,1968,01,06
7.12,0,2.1,0.0,4.5,1.0,-1.0,-7.0,1968,01,07
18.0,0,27.8,0.0,6.0,1.0,-1.0,-2.6,1968,01,08
14.88,0,0.0,0.0,4.9,0.0,2.4,1.1,1968,01,09
10.96,0,0.3,0.0,3.0,1.0,-2.1,-9.6,1968,01,10
4.42,0,1.0,0.0,3.4,1.0,-0.6,-1.4,1968,01,11
10.0,0,3.1,0.0,8.2,0.0,0.6,-0.5,1968,01,12
10.0,0,2.8,0.0,12.4,0.0,2.7,-1.9,1968,01,13
19.41,0,7.9,0.0,11.6,0.0,7.4,4.0,1968,01,15
15.54,0,0.6,0.0,12.6,0.0,6.6,4.5,1968,01,16
20.12,0,1.4,0.0,10.8,0.0,5.5,2.0,1968,01,17
16.42,0,0.3,0.0,11.5,0.0,5.0,6.0,1968,01,18
8.08,4,0.0,0.0,10.4,0.0,8.8,3.2,1968,01,19
3.46,0,0.1,0.0,9.8,0.0,1.6,-2.2,1968,01,20
0.46,0,0.0,0.0,8.4,0.0,4.0,-0.6,1968,01,21
0.54,0,0.0,0.0,8.3,0.0,5.2,3.0,1968,01,22
8.75,0,0.0,0.0,8.0,0.0,4.5,1.0,1968,01,23
13.04,0,0.0,0.0,8.0,0.0,2.7,-3.0,1968,01,24
