@relation R_data_frame

@attribute Year numeric
@attribute Station {Ambagan_ctg,Barisal,Bhola,Bogra,Chandpur,Chittagong,Comilla,CoxsBazar,Dhaka,Dinajpur,Faridpur,Feni,Hatiya,Ishurdi,Jessore,Khepupara,Khulna,Kutubdia,M.court,Madaripur,Mongla,Mymensingh,Patuakhali,Rajshahi,Rangamati,Rangpur,Sandwip,Satkhira,Sitakunda,Srimangal,Sylhet,Tangail,Teknaf}
@attribute Month {April,August,December,February,January,July,June,March,May,November,October,September}
@attribute Rainfall numeric

@data
1987,Jessore,October,136
1987,Jessore,November,5
1987,Jessore,December,10
1987,Khepupara,January,0
1987,Khepupara,February,2
1987,Khepupara,March,153
1987,Khepupara,April,187
1987,Khepupara,May,132
1987,Khepupara,June,325
1987,Khepupara,July,748
1987,Khepupara,August,798
1987,Khepupara,September,320
1987,Khepupara,October,120
1987,Khepupara,November,43
1987,Khepupara,December,14
1987,Khulna,January,2
1987,Khulna,February,3
1987,Khulna,March,55
1987,Khulna,April,134
1987,Khulna,May,113
1987,Khulna,June,315
1987,Khulna,July,517
1987,Khulna,August,498
1987,Khulna,September,189
1987,Khulna,October,41
1987,Khulna,November,48
1987,Khulna,December,7
1987,Kutubdia,January,4
1987,Kutubdia,February,25
1987,Kutubdia,March,10
1987,Kutubdia,April,152
1987,Kutubdia,May,47
1987,Kutubdia,June,751
1987,Kutubdia,July,1247
1987,Kutubdia,August,746
1987,Kutubdia,September,495
1987,Kutubdia,October,42
1987,Kutubdia,November,114
1987,Kutubdia,December,7
1987,M.court,January,1
1987,M.court,February,0
1987,M.court,March,80
1987,M.court,April,350
1987,M.court,May,110
1987,M.court,June,222
1987,M.court,July,1297
1987,M.court,August,816
1987,M.court,September,585
1987,M.court,October,45
1987,M.court,November,34
1987,M.court,December,15
1987,Madaripur,January,2
1987,Madaripur,February,1
1987,Madaripur,March,85
1987,Madaripur,April,138
1987,Madaripur,May,160
1987,Madaripur,June,338
1987,Madaripur,July,555
1987,Madaripur,August,598
1987,Madaripur,September,157
1987,Madaripur,October,153
1987,Madaripur,November,50
1987,Madaripur,December,9
1987,Mymensingh,January,3
1987,Mymensingh,February,0
1987,Mymensingh,March,20
1987,Mymensingh,April,136
1987,Mymensingh,May,258
1987,Mymensingh,June,379
1987,Mymensingh,July,403
1987,Mymensingh,August,512
1987,Mymensingh,September,385
1987,Mymensingh,October,95
1987,Mymensingh,November,17
1987,Mymensingh,December,1
1987,Patuakhali,January,1
1987,Patuakhali,February,0
1987,Patuakhali,March,11
1987,Patuakhali,April,282
1987,Patuakhali,May,151
1987,Patuakhali,June,459
1987,Patuakhali,July,621
1987,Patuakhali,August,687
1987,Patuakhali,September,186
1987,Patuakhali,October,101
1987,Patuakhali,November,100
1987,Patuakhali,December,5
1987,Rajshahi,January,0
1987,Rajshahi,February,4
1987,Rajshahi,March,12
1987,Rajshahi,April,76
1987,Rajshahi,May,102
1987,Rajshahi,June,160
1987,Rajshahi,July,488
1987,Rajshahi,August,400
1987,Rajshahi,September,193
1987,Rajshahi,October,43
1987,Rajshahi,November,5
1987,Rajshahi,December,4
1987,Rangamati,January,3
1987,Rangamati,February,36
1987,Rangamati,March,96
1987,Rangamati,April,394
1987,Rangamati,May,99
1987,Rangamati,June,331
1987,Rangamati,July,630
1987,Rangamati,August,816
1987,Rangamati,September,435
1987,Rangamati,October,40
1987,Rangamati,November,100
1987,Rangamati,December,14
1987,Rangpur,January,0
1987,Rangpur,February,20
1987,Rangpur,March,84
1987,Rangpur,April,57
1987,Rangpur,May,155
1987,Rangpur,June,485
1987,Rangpur,July,1314
1987,Rangpur,August,557
1987,Rangpur,September,353
1987,Rangpur,October,216
1987,Rangpur,November,6
1987,Rangpur,December,0
1987,Sandwip,January,0
1987,Sandwip,February,0
1987,Sandwip,March,35
1987,Sandwip,April,289
1987,Sandwip,May,98
1987,Sandwip,June,366
1987,Sandwip,July,1141
1987,Sandwip,August,664
1987,Sandwip,September,621
1987,Sandwip,October,73
1987,Sandwip,November,56
1987,Sandwip,December,22
1987,Satkhira,January,2
1987,Satkhira,February,5
1987,Satkhira,March,15
1987,Satkhira,April,125
1987,Satkhira,May,91
1987,Satkhira,June,155
1987,Satkhira,July,375
1987,Satkhira,August,475
1987,Satkhira,September,328
1987,Satkhira,October,34
1987,Satkhira,November,9
1987,Satkhira,December,2
1987,Sitakunda,January,8
1987,Sitakunda,February,10
1987,Sitakunda,March,49
1987,Sitakunda,April,294
1987,Sitakunda,May,103
1987,Sitakunda,June,412
1987,Sitakunda,July,1225
1987,Sitakunda,August,656
1987,Sitakunda,September,694
1987,Sitakunda,October,70
1987,Sitakunda,November,159
1987,Sitakunda,December,10
1987,Srimangal,January,9
1987,Srimangal,February,2
1987,Srimangal,March,65
1987,Srimangal,April,319
1987,Srimangal,May,169
1987,Srimangal,June,272
1987,Srimangal,July,359
1987,Srimangal,August,449
1987,Srimangal,September,220
1987,Srimangal,October,134
1987,Srimangal,November,38
1987,Srimangal,December,10
1987,Sylhet,January,2
1987,Sylhet,February,29
1987,Sylhet,March,184
1987,Sylhet,April,402
1987,Sylhet,May,222
1987,Sylhet,June,851
1987,Sylhet,July,1038
1987,Sylhet,August,860
1987,Sylhet,September,922
1987,Sylhet,October,157
1987,Sylhet,November,41
1987,Sylhet,December,14
1987,Tangail,January,0
1987,Tangail,February,18
1987,Tangail,March,0
1987,Tangail,April,302
1987,Tangail,May,108
1987,Tangail,June,85
1987,Tangail,July,356
1987,Tangail,August,394
1987,Tangail,September,289
1987,Tangail,October,66
1987,Tangail,November,24
1987,Tangail,December,30
1987,Teknaf,January,0
1987,Teknaf,February,27
1987,Teknaf,March,14
1987,Teknaf,April,78
1987,Teknaf,May,17
1987,Teknaf,June,504
1987,Teknaf,July,1294
1987,Teknaf,August,986
1987,Teknaf,September,684
1987,Teknaf,October,48
1987,Teknaf,November,177
1987,Teknaf,December,0
1988,Barisal,January,0
1988,Barisal,February,22
1988,Barisal,March,65
1988,Barisal,April,96
1988,Barisal,May,393
1988,Barisal,June,565
1988,Barisal,July,422
1988,Barisal,August,459
1988,Barisal,September,228
1988,Barisal,October,101
1988,Barisal,November,113
1988,Barisal,December,0
1988,Bhola,January,0
1988,Bhola,February,48
1988,Bhola,March,68
1988,Bhola,April,75
1988,Bhola,May,381
1988,Bhola,June,706
1988,Bhola,July,417
1988,Bhola,August,457
1988,Bhola,September,258
1988,Bhola,October,149
1988,Bhola,November,89
1988,Bhola,December,0
1988,Bogra,January,0
1988,Bogra,February,29
1988,Bogra,March,63
1988,Bogra,April,87
1988,Bogra,May,349
1988,Bogra,June,756
1988,Bogra,July,486
1988,Bogra,August,235
1988,Bogra,September,292
1988,Bogra,October,43
1988,Bogra,November,92
1988,Bogra,December,1
1988,Chandpur,January,0
1988,Chandpur,February,50
1988,Chandpur,March,70
1988,Chandpur,April,161
1988,Chandpur,May,342
1988,Chandpur,June,382
1988,Chandpur,July,305
1988,Chandpur,August,307
1988,Chandpur,September,140
1988,Chandpur,October,123
1988,Chandpur,November,74
1988,Chandpur,December,0
1988,Chittagong,January,0
1988,Chittagong,February,11
1988,Chittagong,March,35
1988,Chittagong,April,182
1988,Chittagong,May,433
1988,Chittagong,June,643
1988,Chittagong,July,632
1988,Chittagong,August,413
1988,Chittagong,September,329
1988,Chittagong,October,342
1988,Chittagong,November,72
1988,Chittagong,December,1
1988,Comilla,January,0
1988,Comilla,February,17
1988,Comilla,March,33
1988,Comilla,April,10
1988,Comilla,May,470
1988,Comilla,June,379
1988,Comilla,July,415
1988,Comilla,August,423
1988,Comilla,September,216
1988,Comilla,October,227
1988,Comilla,November,59
1988,Comilla,December,0
1988,CoxsBazar,January,0
1988,CoxsBazar,February,1
1988,CoxsBazar,March,13
1988,CoxsBazar,April,167
1988,CoxsBazar,May,337
1988,CoxsBazar,June,1306
1988,CoxsBazar,July,777
1988,CoxsBazar,August,918
1988,CoxsBazar,September,516
1988,CoxsBazar,October,182
1988,CoxsBazar,November,83
1988,CoxsBazar,December,77
1988,Dhaka,January,0
1988,Dhaka,February,44
1988,Dhaka,March,74
1988,Dhaka,April,282
1988,Dhaka,May,513
1988,Dhaka,June,580
1988,Dhaka,July,255
1988,Dhaka,August,169
1988,Dhaka,September,196
1988,Dhaka,October,213
1988,Dhaka,November,153
1988,Dhaka,December,3
1988,Dinajpur,January,1
1988,Dinajpur,February,10
1988,Dinajpur,March,17
1988,Dinajpur,April,108
1988,Dinajpur,May,170
1988,Dinajpur,June,347
1988,Dinajpur,July,401
1988,Dinajpur,August,848
1988,Dinajpur,September,200
1988,Dinajpur,October,106
1988,Dinajpur,November,13
1988,Dinajpur,December,0
1988,Faridpur,January,0
1988,Faridpur,February,34
1988,Faridpur,March,98
1988,Faridpur,April,133
1988,Faridpur,May,511
1988,Faridpur,June,468
1988,Faridpur,July,241
1988,Faridpur,August,243
1988,Faridpur,September,128
1988,Faridpur,October,169
1988,Faridpur,November,148
1988,Faridpur,December,10
1988,Feni,January,0
1988,Feni,February,32
1988,Feni,March,4
1988,Feni,April,150
1988,Feni,May,470
1988,Feni,June,383
1988,Feni,July,727
1988,Feni,August,744
1988,Feni,September,538
1988,Feni,October,225
1988,Feni,November,87
1988,Feni,December,0
1988,Hatiya,January,0
1988,Hatiya,February,17
1988,Hatiya,March,67
1988,Hatiya,April,98
1988,Hatiya,May,474
1988,Hatiya,June,850
1988,Hatiya,July,747
1988,Hatiya,August,582
1988,Hatiya,September,502
1988,Hatiya,October,156
1988,Hatiya,November,68
1988,Hatiya,December,0
1988,Ishurdi,January,0
1988,Ishurdi,February,32
1988,Ishurdi,March,65
1988,Ishurdi,April,30
1988,Ishurdi,May,313
1988,Ishurdi,June,313
1988,Ishurdi,July,292
1988,Ishurdi,August,187
1988,Ishurdi,September,159
1988,Ishurdi,October,82
1988,Ishurdi,November,73
1988,Ishurdi,December,2
1988,Jessore,January,0
1988,Jessore,February,27
1988,Jessore,March,93
1988,Jessore,April,148
1988,Jessore,May,297
1988,Jessore,June,543
1988,Jessore,July,257
1988,Jessore,August,307
1988,Jessore,September,113
1988,Jessore,October,91
1988,Jessore,November,99
1988,Jessore,December,1
1988,Khepupara,January,0
1988,Khepupara,February,79
1988,Khepupara,March,4
1988,Khepupara,April,43
1988,Khepupara,May,307
1988,Khepupara,June,0
1988,Khepupara,July,614
1988,Khepupara,August,603
1988,Khepupara,September,389
1988,Khepupara,October,167
1988,Khepupara,November,132
1988,Khepupara,December,0
1988,Khulna,January,0
1988,Khulna,February,50
1988,Khulna,March,18
1988,Khulna,April,53
1988,Khulna,May,305
1988,Khulna,June,599
1988,Khulna,July,326
1988,Khulna,August,302
1988,Khulna,September,67
1988,Khulna,October,95
1988,Khulna,November,140
1988,Khulna,December,0
1988,Kutubdia,January,0
1988,Kutubdia,February,61
1988,Kutubdia,March,26
1988,Kutubdia,April,96
1988,Kutubdia,May,371
1988,Kutubdia,June,771
1988,Kutubdia,July,518
1988,Kutubdia,August,508
1988,Kutubdia,September,552
1988,Kutubdia,October,213
1988,Kutubdia,November,106
1988,Kutubdia,December,13
1988,M.court,January,0
1988,M.court,February,50
1988,M.court,March,77
1988,M.court,April,152
1988,M.court,May,402
1988,M.court,June,564
1988,M.court,July,519
1988,M.court,August,623
1988,M.court,September,469
1988,M.court,October,170
1988,M.court,November,54
1988,M.court,December,0
1988,Madaripur,January,0
1988,Madaripur,February,59
1988,Madaripur,March,70
1988,Madaripur,April,130
1988,Madaripur,May,437
1988,Madaripur,June,496
1988,Madaripur,July,264
1988,Madaripur,August,242
1988,Madaripur,September,81
1988,Madaripur,October,135
1988,Madaripur,November,124
1988,Madaripur,December,3
1988,Mymensingh,January,0
1988,Mymensingh,February,45
1988,Mymensingh,March,115
1988,Mymensingh,April,94
1988,Mymensingh,May,734
1988,Mymensingh,June,587
1988,Mymensingh,July,586
1988,Mymensingh,August,411
1988,Mymensingh,September,309
1988,Mymensingh,October,195
1988,Mymensingh,November,120
1988,Mymensingh,December,13
1988,Patuakhali,January,0
1988,Patuakhali,February,19
1988,Patuakhali,March,8
1988,Patuakhali,April,37
1988,Patuakhali,May,330
1988,Patuakhali,June,898
1988,Patuakhali,July,663
1988,Patuakhali,August,421
1988,Patuakhali,September,266
1988,Patuakhali,October,164
1988,Patuakhali,November,167
1988,Patuakhali,December,0
1988,Rajshahi,January,1
1988,Rajshahi,February,30
1988,Rajshahi,March,36
1988,Rajshahi,April,107
1988,Rajshahi,May,139
1988,Rajshahi,June,404
1988,Rajshahi,July,301
1988,Rajshahi,August,356
1988,Rajshahi,September,89
1988,Rajshahi,October,94
1988,Rajshahi,November,27
1988,Rajshahi,December,0
1988,Rangamati,January,0
1988,Rangamati,February,15
1988,Rangamati,March,79
1988,Rangamati,April,166
1988,Rangamati,May,355
1988,Rangamati,June,760
1988,Rangamati,July,679
1988,Rangamati,August,567
1988,Rangamati,September,236
1988,Rangamati,October,234
1988,Rangamati,November,23
1988,Rangamati,December,17
1988,Rangpur,January,0
1988,Rangpur,February,33
1988,Rangpur,March,37
1988,Rangpur,April,165
1988,Rangpur,May,285
1988,Rangpur,June,369
1988,Rangpur,July,451
1988,Rangpur,August,633
1988,Rangpur,September,496
1988,Rangpur,October,19
1988,Rangpur,November,35
1988,Rangpur,December,1
1988,Sandwip,January,0
1988,Sandwip,February,26
1988,Sandwip,March,22
1988,Sandwip,April,166
1988,Sandwip,May,397
1988,Sandwip,June,799
1988,Sandwip,July,782
1988,Sandwip,August,682
1988,Sandwip,September,619
1988,Sandwip,October,221
1988,Sandwip,November,73
1988,Sandwip,December,0
1988,Satkhira,January,0
1988,Satkhira,February,46
1988,Satkhira,March,45
1988,Satkhira,April,69
1988,Satkhira,May,227
1988,Satkhira,June,688
1988,Satkhira,July,262
1988,Satkhira,August,327
1988,Satkhira,September,174
1988,Satkhira,October,19
1988,Satkhira,November,106
1988,Satkhira,December,0
1988,Sitakunda,January,0
1988,Sitakunda,February,4
1988,Sitakunda,March,37
1988,Sitakunda,April,233
1988,Sitakunda,May,364
1988,Sitakunda,June,593
1988,Sitakunda,July,791
1988,Sitakunda,August,783
1988,Sitakunda,September,440
1988,Sitakunda,October,345
1988,Sitakunda,November,117
1988,Sitakunda,December,0
1988,Srimangal,January,0
1988,Srimangal,February,40
1988,Srimangal,March,208
1988,Srimangal,April,170
1988,Srimangal,May,670
1988,Srimangal,June,435
1988,Srimangal,July,444
1988,Srimangal,August,468
1988,Srimangal,September,278
1988,Srimangal,October,185
1988,Srimangal,November,143
1988,Srimangal,December,14
1988,Sylhet,January,0
1988,Sylhet,February,29
1988,Sylhet,March,133
1988,Sylhet,April,332
1988,Sylhet,May,1129
1988,Sylhet,June,959
1988,Sylhet,July,738
1988,Sylhet,August,1157
1988,Sylhet,September,772
1988,Sylhet,October,169
1988,Sylhet,November,122
1988,Sylhet,December,80
1988,Tangail,January,2
1988,Tangail,February,54
1988,Tangail,March,31
1988,Tangail,April,97
1988,Tangail,May,334
1988,Tangail,June,589
1988,Tangail,July,413
1988,Tangail,August,177
1988,Tangail,September,155
1988,Tangail,October,122
1988,Tangail,November,121
1988,Tangail,December,45
1988,Teknaf,January,0
1988,Teknaf,February,43
1988,Teknaf,March,0
1988,Teknaf,April,116
1988,Teknaf,May,223
1988,Teknaf,June,1042
1988,Teknaf,July,1032
1988,Teknaf,August,927
1988,Teknaf,September,325
1988,Teknaf,October,220
1988,Teknaf,November,15
1988,Teknaf,December,73
1989,Barisal,January,0
1989,Barisal,February,14
1989,Barisal,March,1
1989,Barisal,April,89
1989,Barisal,May,164
1989,Barisal,June,206
1989,Barisal,July,453
1989,Barisal,August,203
1989,Barisal,September,413
1989,Barisal,October,451
1989,Barisal,November,0
1989,Barisal,December,0
1989,Bhola,January,0
1989,Bhola,February,13
1989,Bhola,March,0
1989,Bhola,April,67
1989,Bhola,May,128
1989,Bhola,June,540
1989,Bhola,July,385
1989,Bhola,August,180
1989,Bhola,September,378
1989,Bhola,October,251
1989,Bhola,November,0
1989,Bhola,December,0
1989,Bogra,January,0
1989,Bogra,February,16
1989,Bogra,March,2
1989,Bogra,April,0
1989,Bogra,May,130
1989,Bogra,June,253
1989,Bogra,July,594
1989,Bogra,August,111
1989,Bogra,September,273
1989,Bogra,October,30
1989,Bogra,November,0
1989,Bogra,December,4
1989,Chandpur,January,0
1989,Chandpur,February,0
1989,Chandpur,March,4
1989,Chandpur,April,40
1989,Chandpur,May,111
1989,Chandpur,June,304
1989,Chandpur,July,282
1989,Chandpur,August,211
1989,Chandpur,September,232
1989,Chandpur,October,317
1989,Chandpur,November,0
1989,Chandpur,December,3
1989,Chittagong,January,0
1989,Chittagong,February,2
1989,Chittagong,March,0
1989,Chittagong,April,220
1989,Chittagong,May,82
1989,Chittagong,June,277
1989,Chittagong,July,1173
1989,Chittagong,August,66
1989,Chittagong,September,360
1989,Chittagong,October,404
1989,Chittagong,November,14
1989,Chittagong,December,0
1989,Comilla,January,0
1989,Comilla,February,18
1989,Comilla,March,18
1989,Comilla,April,70
1989,Comilla,May,183
1989,Comilla,June,342
1989,Comilla,July,332
1989,Comilla,August,77
1989,Comilla,September,239
1989,Comilla,October,160
1989,Comilla,November,0
1989,Comilla,December,0
1989,CoxsBazar,January,0
1989,CoxsBazar,February,6
1989,CoxsBazar,March,0
1989,CoxsBazar,April,160
1989,CoxsBazar,May,83
1989,CoxsBazar,June,766
1989,CoxsBazar,July,865
1989,CoxsBazar,August,182
1989,CoxsBazar,September,460
1989,CoxsBazar,October,516
1989,CoxsBazar,November,28
1989,CoxsBazar,December,0
1989,Dhaka,January,0
1989,Dhaka,February,32
1989,Dhaka,March,0
1989,Dhaka,April,85
1989,Dhaka,May,228
1989,Dhaka,June,319
1989,Dhaka,July,347
1989,Dhaka,August,59
1989,Dhaka,September,305
1989,Dhaka,October,240
1989,Dhaka,November,0
1989,Dhaka,December,12
1989,Dinajpur,January,22
1989,Dinajpur,February,8
1989,Dinajpur,March,1
1989,Dinajpur,April,0
1989,Dinajpur,May,408
1989,Dinajpur,June,253
1989,Dinajpur,July,412
1989,Dinajpur,August,232
1989,Dinajpur,September,493
1989,Dinajpur,October,82
1989,Dinajpur,November,0
1989,Dinajpur,December,2
1989,Faridpur,January,0
1989,Faridpur,February,5
1989,Faridpur,March,5
1989,Faridpur,April,124
1989,Faridpur,May,263
1989,Faridpur,June,242
1989,Faridpur,July,243
1989,Faridpur,August,92
1989,Faridpur,September,277
1989,Faridpur,October,178
1989,Faridpur,November,0
1989,Faridpur,December,9
1989,Feni,January,0
1989,Feni,February,23
1989,Feni,March,15
1989,Feni,April,126
1989,Feni,May,225
1989,Feni,June,597
1989,Feni,July,1048
1989,Feni,August,115
1989,Feni,September,336
1989,Feni,October,633
1989,Feni,November,2
1989,Feni,December,0
1989,Hatiya,January,0
1989,Hatiya,February,0
1989,Hatiya,March,20
1989,Hatiya,April,179
1989,Hatiya,May,111
1989,Hatiya,June,500
1989,Hatiya,July,617
1989,Hatiya,August,234
1989,Hatiya,September,329
1989,Hatiya,October,438
1989,Hatiya,November,0
1989,Hatiya,December,0
1989,Ishurdi,January,0
1989,Ishurdi,February,41
1989,Ishurdi,March,1
1989,Ishurdi,April,0
1989,Ishurdi,May,236
1989,Ishurdi,June,65
1989,Ishurdi,July,608
1989,Ishurdi,August,109
1989,Ishurdi,September,174
1989,Ishurdi,October,85
1989,Ishurdi,November,0
1989,Ishurdi,December,3
1989,Jessore,January,0
1989,Jessore,February,2
1989,Jessore,March,1
1989,Jessore,April,39
1989,Jessore,May,198
1989,Jessore,June,164
1989,Jessore,July,255
1989,Jessore,August,88
1989,Jessore,September,168
1989,Jessore,October,192
1989,Jessore,November,0
1989,Jessore,December,10
1989,Khepupara,January,0
1989,Khepupara,February,2
1989,Khepupara,March,1
1989,Khepupara,April,100
1989,Khepupara,May,161
1989,Khepupara,June,207
1989,Khepupara,July,581
1989,Khepupara,August,189
1989,Khepupara,September,445
1989,Khepupara,October,552
1989,Khepupara,November,0
1989,Khepupara,December,0
1989,Khulna,January,0
1989,Khulna,February,8
1989,Khulna,March,2
1989,Khulna,April,54
1989,Khulna,May,185
1989,Khulna,June,257
1989,Khulna,July,239
1989,Khulna,August,80
1989,Khulna,September,246
1989,Khulna,October,330
1989,Khulna,November,0
1989,Khulna,December,1
1989,Kutubdia,January,0
1989,Kutubdia,February,0
1989,Kutubdia,March,0
1989,Kutubdia,April,80
1989,Kutubdia,May,115
1989,Kutubdia,June,450
1989,Kutubdia,July,725
1989,Kutubdia,August,66
1989,Kutubdia,September,479
1989,Kutubdia,October,496
1989,Kutubdia,November,16
1989,Kutubdia,December,0
1989,M.court,January,0
1989,M.court,February,20
1989,M.court,March,39
1989,M.court,April,96
1989,M.court,May,188
1989,M.court,June,333
1989,M.court,July,703
1989,M.court,August,162
1989,M.court,September,547
1989,M.court,October,433
1989,M.court,November,0
1989,M.court,December,0
1989,Madaripur,January,0
1989,Madaripur,February,31
1989,Madaripur,March,2
1989,Madaripur,April,98
1989,Madaripur,May,173
1989,Madaripur,June,258
1989,Madaripur,July,283
1989,Madaripur,August,133
1989,Madaripur,September,287
1989,Madaripur,October,30
1989,Madaripur,November,9
1989,Madaripur,December,0
1989,Mymensingh,January,6
1989,Mymensingh,February,17
1989,Mymensingh,March,2
1989,Mymensingh,April,23
1989,Mymensingh,May,267
1989,Mymensingh,June,340
1989,Mymensingh,June,340
1989,Mymensingh,July,752
1989,Mymensingh,August,171
1989,Mymensingh,September,406
1989,Mymensingh,October,284
1989,Mymensingh,November,0
1989,Patuakhali,January,0
1989,Patuakhali,February,1
1989,Patuakhali,March,1
