P3,P6p4,P11p3,P16p2,P19p2,H5p2,H15p1,H40p4,price
85.0,0.0,0.4034335,0.6941176,0.0,0.2222222,6.1076923,0.75,14999.0
1617.0,0.0037594,0.5382574,0.8027211,0.0055659,0.0816327,6.7073791,0.75,49000.0
493.0,0.0,0.5311299,0.8174442,0.0,0.1515152,5.9726651,0.6,38200.0
144.0,0.0020325,0.4512195,0.8125,0.0069444,0.0196078,4.5436893,1.0,18400.0
1232.0,0.0016225,0.5094646,0.8441558,0.0162338,0.3619048,5.9489275,0.3421053,51900.0
1074.0,0.0052585,0.545428,0.8696462,0.0009311,0.1875,6.730897,0.5,58000.0
4723.0,0.019169,0.5279066,0.6133813,0.041499,0.1487603,6.2024493,0.8148148,89600.0
4570.0,0.0032841,0.4808703,0.6717724,0.3680525,0.0792541,5.6291714,0.3235294,17900.0
4836.0,0.0030043,0.5218729,0.7764682,0.0610008,0.1113445,6.1369863,0.2641509,59000.0
154342.0,0.0110702,0.479994,0.5358166,0.3486996,0.0841584,6.4771683,0.5213537,45200.0
27.0,0.0,0.5254237,0.5925926,0.0,0.75,4.4375,1.0,18800.0
856.0,0.0162957,0.5536566,0.7546729,0.0689252,0.21875,6.0344828,0.2142857,52800.0
95.0,0.0,0.4589372,0.6421053,0.0,0.1515152,5.9625,0.6,14999.0
1251.0,0.0029772,0.4482302,0.6354916,0.0007994,0.0901639,5.687231,0.0,54300.0
19256.0,0.0096136,0.5319677,0.8392189,0.0278355,0.4527491,6.2459131,0.5332068,54400.0
248.0,0.0081301,0.502439,0.7056452,0.0,0.25,5.9949495,0.75,24900.0
1216.0,0.0019235,0.6249199,0.7294408,0.3758224,0.2142857,5.5253837,0.5,51800.0
1298.0,0.0281496,0.4133858,0.9437596,0.0770416,0.0,0.0,0.0,0.0
6856.0,0.01138,0.5376063,0.904755,0.0094807,0.1807229,7.1416758,0.3333333,75300.0
758.0,0.0133089,0.4249656,0.7110818,0.1701847,0.097561,5.687619,0.6666667,28000.0
19.0,0.0,0.5306122,0.6842105,0.2105263,0.0,4.8333333,0.0,14999.0
208.0,0.0,0.4951456,0.7211538,0.0,0.0,6.4710145,0.0,39800.0
198.0,0.0,0.45629,0.6363636,0.0,0.0348259,5.608,0.4285714,15000.0
1329.0,0.0181602,0.5364692,0.7328819,0.0790068,0.1743119,5.906682,0.4736842,62300.0
7163.0,0.0264484,0.5353192,0.7118526,0.0037694,0.2318339,6.2442932,0.6343284,154400.0
1675.0,0.0054127,0.4839874,0.7074627,0.000597,0.1632653,6.4111722,0.375,44100.0
3777.0,0.0069686,0.5269067,0.7744241,0.0013238,0.2183908,6.6104762,0.4736842,64500.0
29381.0,0.005116,0.4759708,0.657738,0.2465879,0.148031,6.1804409,0.5320388,38500.0
1615.0,0.0032619,0.526794,0.7275542,0.0012384,0.4444444,5.8038911,0.375,40500.0
824.0,0.0015361,0.4930876,0.7135922,0.0776699,0.1521739,5.853211,0.7142857,21900.0
219.0,0.0,0.435461,0.803653,0.0,0.0555556,6.8229167,0.0,32300.0
740.0,0.0020471,0.4611054,0.7216216,0.0027027,0.2173913,6.3252336,0.8,31500.0
361.0,0.0,0.4833984,0.767313,0.0,0.0833333,6.1365188,1.0,22400.0
4630.0,0.038701,0.4379101,0.6680346,0.0034557,0.119883,6.2954667,0.3902439,46700.0
3751.0,0.0088819,0.4138672,0.8637697,0.0018662,0.3152174,7.5520833,0.4137931,65100.0
126.0,0.0091743,0.4587156,0.7063492,0.0,0.0,6.4247788,0.0,26300.0
622.0,0.0014347,0.4296987,0.5803859,0.0,0.1694915,6.2613909,0.7,16800.0
167.0,0.0,0.4908257,0.7664671,0.0,0.0555556,5.1735537,0.0,32000.0
161.0,0.0062305,0.3816199,0.7826087,0.0124224,0.0,3.8240741,0.0,23600.0
1482.0,0.0013587,0.6097826,0.7307692,0.0,0.0290955,6.7790102,0.6521739,115200.0
905.0,0.002107,0.4555415,0.6883978,0.2828729,0.0481928,4.9124726,0.0,16800.0
919.0,0.0018913,0.4524823,0.6028292,0.0021763,0.0757576,5.4121212,0.2,73500.0
14.0,0.0,0.4090909,0.9285714,0.0,0.0,6.5833333,0.0,36300.0
85.0,0.0,0.4264706,0.6352941,0.0,0.0,5.6166667,0.0,14999.0
997.0,0.0010688,0.516922,0.8014042,0.001003,0.2315789,5.7587549,0.9090909,34600.0
185.0,0.0,0.4812623,0.7783784,0.0,0.0869565,5.1538462,0.0,16500.0
7711.0,0.0162005,0.5542912,0.5903255,0.054727,0.1763527,5.8580139,0.3579545,61100.0
7844.0,0.0066384,0.5145652,0.7612188,0.2219531,0.1583113,5.8806088,0.5833333,40300.0
1097.0,0.0019135,0.4121699,0.6071103,0.0009116,0.0779221,5.8125,0.3333333,36200.0
66.0,0.0,0.4190871,0.8333333,0.0,0.0,2.9636364,0.0,14999.0
1658.0,0.0033848,0.5828221,0.8075995,0.0,0.1481481,6.2948097,0.75,70700.0
1020.0,0.0200715,0.6070938,0.6941176,0.0313725,0.1020408,6.8440208,0.0,102600.0
203.0,0.0,0.4636015,0.7093596,0.0935961,0.1153846,5.7291667,1.0,28100.0
54.0,0.0145985,0.4452555,0.8148148,0.0,0.0,6.4318182,0.0,25600.0
500.0,0.0217248,0.5635286,0.9,0.008,0.0,8.0330579,0.0,91300.0
1420.0,0.0425642,0.4884506,0.7084507,0.0028169,0.0932203,5.2105263,0.2272727,51300.0
502.0,0.0,0.4063223,0.6354582,0.001992,0.0434783,5.2365931,0.75,16900.0
20.0,0.0,0.5957447,0.75,0.15,0.0,6.1538462,0.0,14999.0
97.0,0.0,0.5708955,0.8762887,0.0309278,0.2,5.7356322,0.0,61100.0
191.0,0.0,0.4178744,0.6387435,0.0,0.3043478,6.0465116,1.0,14999.0
429.0,0.0130776,0.4716652,0.7272727,0.0,0.0357143,6.3726236,0.0,44900.0
352.0,0.0090834,0.4541701,0.8551136,0.0,0.1363636,7.5719298,1.0,58300.0
590.0,0.0,0.4763292,0.6271186,0.2830508,0.1538462,6.1270718,0.8,30000.0
1289.0,0.0030998,0.4928704,0.6865787,0.0,0.22,6.1577218,0.5,35300.0
307.0,0.0555995,0.4376812,0.9576547,0.1172638,0.0,5.6,0.0,52500.0
1858.0,0.0155119,0.2347466,0.4709365,0.0139935,0.0581395,6.7035971,0.3,50700.0
139.0,0.0,0.5027027,0.7913669,0.0071942,0.1111111,6.3135593,0.0,19300.0
477.0,0.0050847,0.4711864,0.6792453,0.1257862,0.325,5.7002967,0.7692308,27900.0
344.0,0.0010309,0.4958763,0.8081395,0.0116279,0.1875,5.3390411,0.5,37500.0
72.0,0.0,0.5375,0.6805556,0.0,0.25,5.9830508,0.3333333,28400.0
129.0,0.0,0.5451128,0.7674419,0.0077519,0.1568627,5.981982,1.0,73100.0
1980.0,0.0055062,0.5477798,0.8267677,0.069697,0.255102,6.64,0.24,48600.0
6864.0,0.0052362,0.5121087,0.7293124,0.0122378,0.1995012,6.371839,0.4875,53600.0
230.0,0.0033333,0.4216667,0.7217391,0.6043478,0.1578947,5.9716312,1.0,26100.0
209.0,0.0,0.51341,0.6842105,0.0,0.6666667,5.9272727,0.9,26600.0
527.0,0.0062344,0.4975062,0.8330171,0.0018975,0.1,5.8278689,0.3333333,104600.0
155.0,0.0,0.412987,0.7032258,0.3225806,0.2857143,5.4341085,0.75,15500.0
205.0,0.0018868,0.4245283,0.7121951,0.0,0.1818182,5.8922156,0.75,24500.0
164.0,0.0,0.4704641,0.7804878,0.0,0.1,5.390625,0.5,16000.0
126.0,0.0028818,0.5763689,0.7142857,0.0079365,0.1186441,5.8735632,0.8571429,46000.0
756.0,0.0037752,0.5541107,0.8743386,0.005291,0.25,7.2686084,0.6666667,77100.0
149.0,0.0,0.4710983,0.6912752,0.0,0.2826087,6.6929825,0.8461538,26700.0
1044.0,0.0089186,0.5492382,0.7327586,0.0977011,0.1481481,6.1586667,0.25,45200.0
5130.0,0.0269096,0.6163672,0.5957115,0.0070175,0.245,6.1554697,0.2653061,266500.0
116.0,0.0,0.4401408,0.6896552,0.0,0.125,6.3366337,0.0,15800.0
525.0,0.0,0.4908692,0.7142857,0.0114286,0.1896552,6.3070423,0.7272727,64400.0
1111.0,0.0003144,0.4907262,0.7650765,0.0162016,0.1008772,5.3841537,0.7391304,26300.0
670.0,0.0121556,0.4546191,0.5014925,0.0044776,0.0314671,6.6738197,0.3896104,160100.0
15588.0,0.0246967,0.4966254,0.8052348,0.0356685,0.2426199,6.191861,0.21673,90900.0
24.0,0.0,0.484375,0.7083333,0.0,0.0,5.7391304,0.0,19400.0
1275.0,0.0293277,0.4212531,0.9756863,0.1223529,0.0142857,5.0,0.5,31300.0
199.0,0.0020408,0.5122449,0.718593,0.0301508,0.1666667,5.9038462,0.6666667,23800.0
56.0,0.0,0.4319527,0.75,0.5357143,0.0344828,5.66,0.0,33100.0
1417.0,0.0024325,0.4127949,0.7155963,0.6506704,0.177665,5.5975758,0.8,20100.0
69.0,0.0,0.5544041,0.7826087,0.0,0.0,6.5714286,0.0,16500.0
340.0,0.0,0.4222002,0.7,0.1029412,0.1304348,5.715,0.5,33800.0
3781.0,0.0009325,0.4607813,0.7035176,0.3364189,0.1187215,5.9121322,0.4615385,25700.0
1513.0,0.0073662,0.3986705,0.8651685,0.0,0.3125,7.3507937,0.5,51600.0
289.0,0.0,0.5625,0.8235294,0.0034602,0.1111111,7.2589641,0.0,77800.0
385.0,0.0,0.5201465,0.8103896,0.0753247,0.3636364,5.7866242,0.375,52800.0
8622.0,0.0038004,0.4373364,0.6921828,0.3797263,0.1460886,5.8602093,0.6774194,25300.0
779.0,0.0060137,0.592354,0.9127086,0.0077022,0.5714286,6.5179063,0.3125,85700.0
9.0,0.0,0.6363636,0.8888889,0.1111111,0.2,7.2857143,0.0,14999.0
55.0,0.0,0.5675676,0.8909091,0.0,0.0,5.7446809,0.0,36500.0
825.0,0.0024378,0.4446611,0.6751515,0.0048485,0.2063492,6.1324627,0.4615385,27900.0
93.0,0.0,0.4947368,0.6774194,0.0,0.0,6.2051282,0.0,22800.0
7870.0,0.0446314,0.5832976,0.7908513,0.0135959,0.1521739,6.8268058,0.4642857,166100.0
856.0,0.0085106,0.5161702,0.703271,0.0163551,0.0869565,6.9052863,0.25,125900.0
1414.0,0.0028853,0.4440971,0.5898161,0.7736917,0.0445545,5.4193971,0.4444444,21200.0
19.0,0.0,0.2795699,0.7368421,0.0,0.1111111,7.9444444,1.0,18800.0
349.0,0.0011806,0.5230224,0.7249284,0.0,0.0,6.7041199,0.0,41900.0
1289.0,0.0104043,0.5713436,0.7820016,0.0046548,0.0972222,6.6791809,0.1428571,117800.0
1904.0,0.0081864,0.4762804,0.6859244,0.0005252,0.1698113,5.7369403,0.3333333,43900.0
526.0,0.0035336,0.4876325,0.7870722,0.1634981,0.195122,6.0684524,0.75,46200.0
87.0,0.0,0.515625,0.6551724,0.0344828,0.0909091,7.3283582,0.0,57800.0
67.0,0.0,0.4909091,0.7313433,0.0,0.0,6.2881356,0.0,26300.0
4875.0,0.0034312,0.4882417,0.6584615,0.0030769,0.2299652,6.9151414,0.8409091,20200.0
304.0,0.0050063,0.543179,0.8157895,0.0,0.3333333,9.254902,0.25,368200.0
9208.0,0.0794697,0.5751934,0.7269765,0.0463727,0.23219,6.3874264,0.1022727,156300.0
4642.0,0.0155493,0.5765146,0.7119776,0.8649289,0.1588785,6.9394449,0.4117647,210800.0
143.0,0.0,0.5310345,0.8811189,0.0,0.2666667,5.3821138,0.75,28100.0
201.0,0.0,0.4610656,0.6467662,0.0,0.0512821,5.5285714,1.0,18800.0
93.0,0.0321101,0.5642202,0.7634409,0.0,0.047619,5.6835443,0.0,50400.0
311.0,0.0,0.4220846,0.7363344,0.6848875,0.025641,5.9141631,0.0,30800.0
5253.0,0.0040426,0.4631112,0.649724,0.0041881,0.2388664,6.0565502,0.3559322,38300.0
18126.0,0.332337,0.5511866,0.6806245,0.2197396,0.1174533,4.9332623,0.1401869,165700.0
643.0,0.0032701,0.3963375,0.5987558,0.0,0.1333333,5.9373695,0.3333333,24000.0
142.0,0.0,0.4860759,0.8169014,0.0492958,0.1538462,5.4453782,1.0,19100.0
860.0,0.0020101,0.4462312,0.6244186,0.0406977,0.1549296,6.0220713,0.4545455,22100.0
322.0,0.0,0.4528076,0.6987578,0.0,0.3111111,5.4572864,0.7142857,30800.0
243.0,0.0,0.4858757,0.6584362,0.0,0.0625,5.3093923,0.0,17300.0
1250.0,0.025355,0.4107505,0.7368,0.0368,0.0792683,5.6951399,0.4615385,46200.0
320.0,0.0012453,0.4819427,0.684375,0.23125,0.0555556,5.6371681,1.0,24600.0
1311.0,0.0045607,0.5262998,0.7292143,0.0602593,0.3766234,6.4504391,0.3448276,65200.0
67.0,0.0,0.5688623,0.7462687,0.0,0.2222222,5.1052632,1.0,14999.0
4240.0,0.0143092,0.5273282,0.5120283,0.1639151,0.0671642,6.0722333,0.3888889,58700.0
1633.0,0.0107473,0.4541365,0.642376,0.0,0.17,6.0864486,0.5882353,37200.0
3098.0,0.0227616,0.3988134,0.7098128,0.0006456,0.1111111,6.4349221,0.5555556,45900.0
430.0,0.0,0.4200196,0.6372093,0.0,0.3552632,6.0454545,0.8888889,14999.0
189.0,0.001912,0.4302103,0.7301587,0.0,0.12,5.173913,1.0,31400.0
108.0,0.0037175,0.401487,0.6944444,0.0,0.2666667,5.5632184,1.0,14999.0
240.0,0.0,0.4548387,0.7125,0.1041667,0.2045455,5.7969543,0.5555556,19800.0
17.0,0.0,0.5102041,0.8823529,0.0,0.5,6.0,1.0,14999.0
176.0,0.0,0.4471243,0.7556818,0.0113636,0.0666667,5.2761194,1.0,34000.0
95.0,0.0,0.4951923,0.6105263,0.0,0.3333333,6.3561644,1.0,14999.0
129.0,0.0,0.4444444,0.7674419,0.0,0.0,5.6886792,0.0,25000.0
3527.0,0.0044896,0.5516836,0.8179756,0.0011341,0.3021583,7.0634113,0.452381,68600.0
10470.0,0.007797,0.5173677,0.7011461,0.0097421,0.3875,6.6329007,0.233871,154500.0
16901.0,0.2489194,0.572645,0.8313709,0.0555588,0.4023591,6.4780447,0.218241,211600.0
448.0,0.0019621,0.5251799,0.8973214,0.0,0.2727273,6.8676123,1.0,94000.0
184.0,0.0019763,0.5533597,0.798913,0.0,0.25,6.4850299,0.8,34000.0
690.0,0.0024938,0.5112219,0.5927536,0.0,0.0361991,6.1482412,0.375,85000.0
196.0,0.0,0.5046555,0.6836735,0.0153061,0.3571429,5.7105263,0.2,24200.0
5657.0,0.0180598,0.5273092,0.75411,0.0024748,0.3165468,6.9693664,0.6363636,194400.0
37.0,0.0,0.45,0.6486486,0.0,0.0416667,4.9032258,1.0,27100.0
835.0,0.0004764,0.4764173,0.7473054,0.1820359,0.2553191,5.4774495,0.5833333,29700.0
726.0,0.0,0.4223732,0.6983471,0.0606061,0.0944444,5.3651685,0.8235294,14999.0
2088.0,0.0007283,0.4512017,0.7059387,0.394636,0.1054852,6.3251721,0.6,35600.0
116.0,0.0376569,0.4728033,0.5775862,0.0086207,0.3043478,5.6179775,1.0,14999.0
84.0,0.0,0.5113122,0.7619048,0.0,0.0,5.1612903,0.0,20800.0
451.0,0.008285,0.4797017,0.691796,0.0044346,0.0882353,5.6518519,0.3333333,36000.0
3595.0,0.0049643,0.5095802,0.8342142,0.5510431,0.5031847,5.6104458,0.4936709,44000.0
1183.0,0.0038667,0.5568114,0.8292477,0.0845309,0.462963,5.8134111,0.2,62800.0
32157.0,0.0057312,0.4990678,0.5736232,0.1731194,0.051316,4.8604434,0.398524,67100.0
36.0,0.0107527,0.6774194,0.5555556,0.0,0.0,3.5882353,0.0,0.0
459.0,0.0007776,0.4657854,0.7647059,0.0,0.0526316,6.4361702,1.0,24900.0
2601.0,0.0016791,0.4458861,0.6789696,0.1410996,0.1482759,5.6519637,0.6046512,27700.0
402.0,0.0040404,0.4878788,0.7014925,0.0,0.2173913,6.0610932,0.9,26800.0
89.0,0.0046083,0.4331797,0.6404494,0.0,0.0666667,6.1408451,1.0,14999.0
3488.0,0.0029798,0.3967222,0.6771789,0.0427179,0.1276824,5.0616147,0.512605,42400.0
20.0,0.0,0.4130435,0.6,0.0,0.0,5.0,0.0,14999.0
381.0,0.0,0.4833333,0.664042,0.0,0.1126761,5.9961089,0.375,28500.0
660.0,0.0146444,0.6345886,0.6166667,0.0030303,0.037594,6.2345679,0.2,157800.0
654.0,0.0304617,0.5635412,0.9082569,0.0045872,0.4,7.9342723,0.5,175300.0
7095.0,0.0206659,0.5483639,0.4927414,0.0264975,0.1825613,6.5973866,0.3880597,85400.0
144521.0,0.147568,0.5249273,0.5800057,0.4315497,0.0947533,5.8226356,0.4214876,106700.0
841.0,0.0042056,0.4915888,0.6706302,0.0011891,0.0393701,6.2188139,0.2,47100.0
22906.0,0.0088573,0.3802597,0.6295294,0.0178992,0.1582689,5.0187469,0.4707031,63000.0
664.0,0.0009001,0.3487849,0.753012,0.996988,0.0980392,5.7349081,0.2,24700.0
305.0,0.0,0.4945718,0.7967213,0.0032787,0.1666667,5.4431818,0.2222222,37800.0
3974.0,0.0024265,0.5347353,0.7770508,0.0,0.0661578,6.5305422,0.5,48400.0
223.0,0.0,0.4522003,0.7533632,0.0044843,0.0,6.90625,0.0,32400.0
12515.0,0.0572497,0.5944731,0.660008,0.0170995,0.2065934,6.2652377,0.212766,155500.0
358.0,0.0035939,0.5238095,0.896648,0.0,0.0,5.4082278,0.0,30400.0
105.0,0.0,0.531746,0.8095238,0.0,0.0,5.7303371,0.0,27800.0
59.0,0.0,0.5470588,0.779661,0.0169492,0.5,7.6153846,1.0,114600.0
436.0,0.0008741,0.5008741,0.7408257,0.0,0.2,6.1345566,0.7857143,28500.0
485.0,0.0,0.4182306,0.6329897,0.0,0.1666667,5.914787,0.8666667,14999.0
1228.0,0.0061941,0.5068823,0.6701954,0.0,0.2089552,6.2857143,0.5,46900.0
168.0,0.0,0.4771084,0.6607143,0.0059524,0.1190476,5.5639098,0.6,15700.0
34.0,0.0,0.4719101,0.7647059,0.0,1.0,5.7419355,1.0,35000.0
92.0,0.0,0.4344569,0.673913,0.75,0.0833333,5.8030303,1.0,16300.0
3257.0,0.0094422,0.2171705,0.4365981,0.0380718,0.0412371,6.5031348,0.4166667,39000.0
474.0,0.0201536,0.5911708,0.6202532,0.0063291,0.0,7.1946108,0.0,79000.0
25.0,0.0,0.4333333,0.52,0.0,0.0909091,5.5882353,0.0,14999.0
134.0,0.009772,0.52443,0.6343284,0.0447761,0.0263158,4.9880952,1.0,22800.0
631.0,0.0039788,0.4502653,0.6196513,0.0,0.0581395,6.3004695,0.4,42100.0
582.0,0.0022738,0.62392,0.7542955,0.2525773,0.0657895,6.0341463,0.4,40400.0
155.0,0.0025575,0.4475703,0.716129,0.0064516,0.5384615,6.0940171,0.7142857,17600.0
1822.0,0.0033829,0.4894001,0.6399561,0.0005488,0.0588235,6.4545455,0.6111111,50900.0
216.0,0.0019493,0.4639376,0.6805556,0.0,0.2857143,6.0609756,0.8333333,20600.0
111.0,0.0,0.4680233,0.8468468,0.0,0.3333333,5.5402299,1.0,30300.0
106.0,0.0,0.4677966,0.754717,0.0,0.0,6.1458333,0.0,31100.0
503.0,0.000646,0.4870801,0.7852883,0.0,0.0909091,6.5864662,0.0,61700.0
1043.0,0.0022971,0.4280245,0.6558006,0.0997124,0.1134752,5.7167883,0.5625,26100.0
65.0,0.0,0.532967,0.8769231,0.0,0.1111111,5.7169811,1.0,24000.0
1988.0,0.0118874,0.5621058,0.4929577,0.1690141,0.1382114,5.5841477,0.1176471,45800.0
48.0,0.0,0.4375,0.7083333,0.0,0.5,5.9777778,0.0,26800.0
1497.0,0.0044968,0.5186296,0.7154309,0.2251169,0.1241379,6.2622951,0.6666667,37900.0
1454.0,0.0020763,0.4817026,0.7056396,0.0570839,0.1470588,5.6319664,0.3,40900.0
18.0,0.0,0.6285714,0.4444444,0.0,0.25,3.8181818,0.0,0.0
1331.0,0.0085055,0.4902795,0.6746807,0.0187829,0.0875,5.8425096,0.1428571,31100.0
13115.0,0.0364034,0.55321,0.7946626,0.0160122,0.2245575,8.1600768,0.3596059,140900.0
3461.0,0.0003339,0.4513077,0.6997977,0.4166426,0.1716738,5.9424877,0.4,25000.0
224.0,0.0017575,0.4657293,0.7053571,0.0,0.2272727,6.7588235,0.6,32400.0
49.0,0.0,0.4269663,0.4489796,0.0,0.1111111,5.5757576,1.0,14999.0
15.0,0.0,0.4,0.6,0.0,0.0,4.9285714,0.0,14999.0
10304.0,0.0593778,0.5860287,0.7292314,0.1984666,0.1943396,7.1017497,0.2135922,131100.0
10.0,0.0,0.5,0.6,0.0,0.0,6.7777778,0.0,14999.0
1079.0,0.0094787,0.5114534,0.6784059,0.0444856,0.0512821,6.2072409,0.0,58100.0
60.0,0.0,0.3877551,0.9,0.0,0.0,3.4150943,0.0,14999.0
969.0,0.0023301,0.5347573,0.7667699,0.001032,0.1066667,5.2948518,0.25,48400.0
66.0,0.0,0.4277108,0.7121212,0.0,0.0,5.7704918,0.0,19500.0
167.0,0.0046189,0.5496536,0.8023952,0.0,0.1666667,6.8041958,1.0,57100.0
992.0,0.0292184,0.5080351,0.7399194,0.0352823,0.308642,7.2250755,0.04,57600.0
424.0,0.0025862,0.5086207,0.7334906,0.0165094,0.2083333,6.408046,0.6,84800.0
84.0,0.0,0.4858491,0.75,0.0,0.1333333,5.119403,1.0,14999.0
660.0,0.0023296,0.4694234,0.7212121,0.0075758,0.125,5.8656716,0.6666667,32300.0
459.0,0.0,0.4453552,0.6252723,0.0,0.1967213,5.5073746,0.75,18500.0
2072.0,0.0459996,0.4956148,0.7162162,0.0009653,0.3888889,6.3621013,0.7857143,163800.0
868.0,0.0019522,0.465593,0.6440092,0.0023041,0.2222222,5.7431694,0.9,32200.0
6993.0,0.0020906,0.4977719,0.7498927,0.038038,0.1782609,5.5851324,0.3902439,37700.0
869.0,0.005878,0.538942,0.840046,0.0011507,0.3076923,6.8710991,0.875,127700.0
70.0,0.00625,0.4875,0.6285714,0.0,0.1,5.6666667,1.0,16300.0
5179.0,0.0105896,0.4456964,0.6310098,0.0386175,0.0922285,4.5660877,0.4771574,51000.0
58.0,0.0,0.487395,0.6551724,0.0517241,0.1428571,4.5185185,0.0,14999.0
1777.0,0.0942377,0.5818327,0.776027,0.1277434,0.125,5.8328076,0.1666667,147100.0
42.0,0.0,0.5631068,0.6190476,0.0,0.1666667,3.7857143,1.0,20000.0
1645.0,0.0061229,0.5340039,0.7799392,0.0109422,0.0853659,6.384456,0.1428571,55700.0
2747.0,0.0028156,0.4538949,0.7928649,0.0058245,0.2031603,5.6173959,0.8333333,25600.0
610.0,0.0,0.4387398,0.6836066,0.4114754,0.0166667,5.3646724,0.0,15900.0
189.0,0.0,0.4907563,0.8518519,0.0,0.3333333,6.5092025,0.0,46900.0
316.0,0.0071174,0.5278766,0.7246835,0.0031646,0.3,7.6842105,0.3333333,106000.0
61.0,0.0,0.4556213,0.7540984,0.0,0.1666667,4.9761905,1.0,14999.0
769.0,0.0041791,0.4776119,0.6618986,0.0013004,0.3823529,5.3960924,0.0,98100.0
5018.0,0.0056211,0.4594074,0.7004783,0.0071742,0.1584867,5.4638537,0.2709677,50700.0
88.0,0.0,0.4941634,0.8295455,0.0,0.0,6.3733333,0.0,40200.0
162.0,0.0023641,0.501182,0.6975309,0.0,0.0,6.1164384,0.0,27000.0
4772.0,0.0072797,0.4877416,0.6628248,0.0031433,0.0717489,6.1590561,0.46875,49500.0
495.0,0.0289331,0.4737794,0.8242424,0.0424242,0.125,5.5261538,0.0,53000.0
46741.0,0.0609433,0.4820169,0.7214865,0.0728055,0.2046703,5.623389,0.261745,124900.0
282.0,0.0015361,0.4639017,0.641844,0.0,0.16,6.196347,0.75,14999.0
7264.0,0.0035132,0.4799862,0.6328469,0.3966134,0.1473684,5.9295202,0.3482143,41900.0
26111.0,0.0643741,0.4809879,0.740684,0.012983,0.1888782,5.8481013,0.2538071,72100.0
1934.0,0.0411572,0.5647182,0.8805584,0.0025853,0.7096774,8.2333874,0.8181818,268200.0
623.0,0.0033784,0.4380631,0.7014446,0.0032103,0.0873016,5.4631336,0.3636364,20900.0
81.0,0.0165746,0.441989,0.6049383,0.1111111,0.1875,5.1911765,0.6666667,14999.0
168.0,0.0,0.4493927,0.7261905,0.0297619,0.2083333,5.057377,0.4,14999.0
1147.0,0.0010449,0.4514107,0.6451613,0.3879686,0.1444444,6.3150492,0.8461538,32200.0
302.0,0.0,0.41607,0.8543046,0.0066225,0.0140187,3.2560976,1.0,14999.0
165.0,0.006865,0.4347826,0.7030303,0.0060606,0.4,5.3274336,0.4,18800.0
719.0,0.0384794,0.5391748,0.7899861,0.0111266,0.0833333,5.6666667,0.3333333,90900.0
245.0,0.0015576,0.5218069,0.7428571,0.0040816,0.1,6.2634146,0.0,29700.0
651.0,0.0741457,0.4777563,0.6758833,0.0015361,0.12,5.7433036,0.7777778,28200.0
68.0,0.011976,0.491018,0.7058824,0.0,0.2272727,5.5333333,0.8,20800.0
106.0,0.0,0.4273859,0.6037736,0.0,0.1,5.2048193,1.0,14999.0
5392.0,0.0217212,0.5579461,0.7077151,0.0089021,0.3394256,5.9739691,0.5230769,68000.0
41.0,0.0,0.4197531,0.6097561,0.0,0.1666667,5.4615385,1.0,14999.0
3143.0,0.0051782,0.482659,0.6878778,0.0015908,0.0549085,6.2771855,0.5757576,74700.0
45006.0,0.0098169,0.5141931,0.5951207,0.1079412,0.1323696,6.0290556,0.2912206,42200.0
62.0,0.0,0.5430464,0.7419355,0.0,0.0909091,6.137931,0.0,20000.0
253.0,0.0097466,0.4873294,0.6245059,0.0,0.0180995,5.5243243,0.625,66200.0
1198.0,0.0127565,0.536883,0.8005008,0.0050083,0.1886792,5.7862069,0.3,180000.0
2115.0,0.0035211,0.5147552,0.7635934,0.0061466,0.2463768,5.7791276,0.2352941,63300.0
61.0,0.0,0.49375,0.8032787,0.0,0.1428571,5.1764706,1.0,14999.0
27188.0,0.0070529,0.4119941,0.5878329,0.0923201,0.1068182,5.6355433,0.5106383,23100.0
132.0,0.0022523,0.3806306,0.8409091,0.0,0.1081081,7.2393162,0.75,41400.0
47.0,0.0,0.4299065,0.5957447,0.0,0.25,5.4651163,1.0,14999.0
804.0,0.0063694,0.4840764,0.6057214,0.0012438,0.1167608,5.628777,0.3064516,233200.0
11846.0,0.0134685,0.5302445,0.8286341,0.0092858,0.3273657,5.6180002,0.3203125,79700.0
2792.0,0.0110667,0.5136,0.7503582,0.2546562,0.1363636,6.1624242,0.1904762,45700.0
338.0,0.0065789,0.4462719,0.7455621,0.1982249,0.0869565,5.4836066,1.0,21000.0
910.0,0.0085312,0.5133531,0.7516484,0.0164835,0.5,6.9213313,0.3,103700.0
168.0,0.0,0.459799,0.6607143,0.0,0.2380952,5.5789474,1.0,14999.0
1851.0,0.0008304,0.454017,0.6801729,0.0750945,0.2571429,5.9959596,0.3777778,38000.0
6365.0,0.0345326,0.5514892,0.8285939,0.0130401,0.3265306,6.9618018,0.28125,109000.0
370.0,0.0,0.4719101,0.7027027,0.0,0.0625,6.6666667,1.0,43800.0
1897.0,0.003337,0.5208009,0.9035319,0.0021086,0.2437276,7.4763514,0.4852941,182100.0
171.0,0.0,0.4354839,0.625731,0.0,0.1904762,5.7234043,1.0,14999.0
1026.0,0.0044643,0.4565747,0.6461988,0.0048733,0.0555556,5.6783398,0.5555556,14999.0
2740.0,0.0117193,0.4951392,0.770073,0.0,0.3076923,5.7943188,0.1071429,53600.0
1605.0,0.017018,0.5369571,0.6423676,0.117134,0.2718447,6.3234947,0.5714286,111900.0
285.0,0.0134128,0.4307004,0.6491228,0.0,0.0606061,6.5698324,0.5,24800.0
