Year,Station,Month,Rainfall
1980.0,Sitakunda,February,25.0
1980.0,Sitakunda,March,13.0
1980.0,Sitakunda,April,4.0
1980.0,Sitakunda,May,111.0
1980.0,Sitakunda,June,48.0
1980.0,Sitakunda,July,126.0
1980.0,Sitakunda,August,137.0
1980.0,Sitakunda,September,48.0
1980.0,Sitakunda,October,88.0
1980.0,Sitakunda,November,0.0
1980.0,Sitakunda,December,0.0
1980.0,Srimangal,January,0.0
1980.0,Srimangal,February,4.0
1980.0,Srimangal,March,53.0
1980.0,Srimangal,April,113.0
1980.0,Srimangal,May,631.0
1980.0,Srimangal,June,362.0
1980.0,Srimangal,July,294.0
1980.0,Srimangal,August,190.0
1980.0,Srimangal,September,322.0
1980.0,Srimangal,October,213.0
1980.0,Srimangal,November,0.0
1980.0,Srimangal,December,0.0
1980.0,Sylhet,January,0.0
1980.0,Sylhet,February,33.0
1980.0,Sylhet,March,114.0
1980.0,Sylhet,April,519.0
1980.0,Sylhet,May,758.0
1980.0,Sylhet,June,457.0
1980.0,Sylhet,July,449.0
1980.0,Sylhet,August,307.0
1980.0,Sylhet,September,154.0
1980.0,Sylhet,October,489.0
1980.0,Sylhet,November,0.0
1980.0,Sylhet,December,0.0
1980.0,Teknaf,January,0.0
1980.0,Teknaf,February,0.0
1980.0,Teknaf,March,5.0
1980.0,Teknaf,April,0.0
1980.0,Teknaf,May,99.0
1980.0,Teknaf,June,351.0
1980.0,Teknaf,July,296.0
1980.0,Teknaf,August,358.0
1980.0,Teknaf,September,75.0
1980.0,Teknaf,October,137.0
1980.0,Teknaf,November,0.0
1980.0,Teknaf,December,0.0
1981.0,Barisal,January,24.0
1981.0,Barisal,February,43.0
1981.0,Barisal,March,115.0
1981.0,Barisal,April,412.0
1981.0,Barisal,May,280.0
1981.0,Barisal,June,433.0
1981.0,Barisal,July,521.0
1981.0,Barisal,August,217.0
1981.0,Barisal,September,173.0
1981.0,Barisal,October,71.0
1981.0,Barisal,November,0.0
1981.0,Barisal,December,33.0
1981.0,Bhola,January,51.0
1981.0,Bhola,February,16.0
1981.0,Bhola,March,119.0
1981.0,Bhola,April,415.0
1981.0,Bhola,May,258.0
1981.0,Bhola,June,556.0
1981.0,Bhola,July,561.0
1981.0,Bhola,August,378.0
1981.0,Bhola,September,265.0
1981.0,Bhola,October,4.0
1981.0,Bhola,November,0.0
1981.0,Bhola,December,26.0
1981.0,Bogra,January,32.0
1981.0,Bogra,February,20.0
1981.0,Bogra,March,25.0
1981.0,Bogra,April,189.0
1981.0,Bogra,May,240.0
1981.0,Bogra,June,193.0
1981.0,Bogra,July,379.0
1981.0,Bogra,August,278.0
1981.0,Bogra,September,301.0
1981.0,Bogra,October,0.0
1981.0,Bogra,November,0.0
1981.0,Bogra,December,82.0
1981.0,Chandpur,January,8.0
1981.0,Chandpur,February,6.0
1981.0,Chandpur,March,20.0
1981.0,Chandpur,April,893.0
1981.0,Chandpur,May,599.0
1981.0,Chandpur,June,403.0
1981.0,Chandpur,July,436.0
1981.0,Chandpur,August,235.0
1981.0,Chandpur,September,147.0
1981.0,Chandpur,October,14.0
1981.0,Chandpur,November,0.0
1981.0,Chandpur,December,40.0
1981.0,Chittagong,January,15.0
1981.0,Chittagong,February,2.0
1981.0,Chittagong,March,129.0
1981.0,Chittagong,April,279.0
1981.0,Chittagong,May,341.0
1981.0,Chittagong,June,364.0
1981.0,Chittagong,July,825.0
1981.0,Chittagong,August,343.0
1981.0,Chittagong,September,150.0
1981.0,Chittagong,October,20.0
1981.0,Chittagong,November,1.0
1981.0,Chittagong,December,0.0
1981.0,Comilla,January,16.0
1981.0,Comilla,February,13.0
1981.0,Comilla,March,101.0
1981.0,Comilla,April,470.0
1981.0,Comilla,May,383.0
1981.0,Comilla,June,315.0
1981.0,Comilla,July,511.0
1981.0,Comilla,August,250.0
1981.0,Comilla,September,112.0
1981.0,Comilla,October,0.0
1981.0,Comilla,November,0.0
1981.0,Comilla,December,27.0
1981.0,CoxsBazar,January,31.0
1981.0,CoxsBazar,February,0.0
1981.0,CoxsBazar,March,40.0
1981.0,CoxsBazar,April,219.0
1981.0,CoxsBazar,May,240.0
1981.0,CoxsBazar,June,705.0
1981.0,CoxsBazar,July,839.0
1981.0,CoxsBazar,August,445.0
1981.0,CoxsBazar,September,438.0
1981.0,CoxsBazar,October,61.0
1981.0,CoxsBazar,November,5.0
1981.0,CoxsBazar,December,29.0
1981.0,Dhaka,January,10.0
1981.0,Dhaka,February,42.0
1981.0,Dhaka,March,109.0
1981.0,Dhaka,April,274.0
1981.0,Dhaka,May,272.0
1981.0,Dhaka,June,168.0
1981.0,Dhaka,July,356.0
1981.0,Dhaka,August,188.0
1981.0,Dhaka,September,320.0
1981.0,Dhaka,October,82.0
1981.0,Dhaka,November,9.0
1981.0,Dhaka,December,35.0
1981.0,Dinajpur,January,27.0
1981.0,Dinajpur,February,47.0
1981.0,Dinajpur,March,0.0
1981.0,Dinajpur,April,78.0
1981.0,Dinajpur,May,595.0
1981.0,Dinajpur,June,103.0
1981.0,Dinajpur,July,715.0
1981.0,Dinajpur,August,289.0
1981.0,Dinajpur,September,214.0
1981.0,Dinajpur,October,0.0
1981.0,Dinajpur,November,5.0
1981.0,Dinajpur,December,44.0
1981.0,Faridpur,January,10.0
1981.0,Faridpur,February,58.0
1981.0,Faridpur,March,140.0
1981.0,Faridpur,April,357.0
1981.0,Faridpur,May,263.0
1981.0,Faridpur,June,283.0
1981.0,Faridpur,July,422.0
1981.0,Faridpur,August,740.0
1981.0,Faridpur,September,199.0
1981.0,Faridpur,October,35.0
1981.0,Faridpur,November,0.0
1981.0,Faridpur,December,92.0
1981.0,Feni,January,0.0
1981.0,Feni,February,37.0
1981.0,Feni,March,72.0
1981.0,Feni,April,432.0
1981.0,Feni,May,580.0
1981.0,Feni,June,463.0
1981.0,Feni,July,1091.0
1981.0,Feni,August,371.0
1981.0,Feni,September,254.0
1981.0,Feni,October,10.0
1981.0,Feni,November,0.0
1981.0,Feni,December,13.0
1981.0,Ishurdi,January,30.0
1981.0,Ishurdi,February,81.0
1981.0,Ishurdi,March,64.0
1981.0,Ishurdi,April,360.0
1981.0,Ishurdi,May,323.0
1981.0,Ishurdi,June,223.0
1981.0,Ishurdi,July,478.0
1981.0,Ishurdi,August,211.0
1981.0,Ishurdi,September,423.0
1981.0,Ishurdi,October,0.0
1981.0,Ishurdi,November,0.0
1981.0,Ishurdi,December,48.0
1981.0,Jessore,January,8.0
1981.0,Jessore,February,108.0
1981.0,Jessore,March,45.0
1981.0,Jessore,April,292.0
1981.0,Jessore,May,234.0
1981.0,Jessore,June,124.0
1981.0,Jessore,July,377.0
1981.0,Jessore,August,292.0
1981.0,Jessore,September,251.0
1981.0,Jessore,October,0.0
1981.0,Jessore,November,0.0
1981.0,Jessore,December,148.0
1981.0,Khepupara,January,35.0
1981.0,Khepupara,February,13.0
1981.0,Khepupara,March,97.0
1981.0,Khepupara,April,179.0
1981.0,Khepupara,May,166.0
1981.0,Khepupara,June,397.0
1981.0,Khepupara,July,618.0
1981.0,Khepupara,August,326.0
1981.0,Khepupara,September,302.0
1981.0,Khepupara,October,24.0
1981.0,Khepupara,November,0.0
1981.0,Khepupara,December,12.0
1981.0,Khulna,January,23.0
1981.0,Khulna,February,42.0
1981.0,Khulna,March,220.0
1981.0,Khulna,April,347.0
1981.0,Khulna,May,236.0
1981.0,Khulna,June,227.0
1981.0,Khulna,July,425.0
1981.0,Khulna,August,268.0
1981.0,Khulna,September,188.0
1981.0,Khulna,October,29.0
1981.0,Khulna,November,0.0
1981.0,Khulna,December,65.0
1981.0,M.court,January,108.0
1981.0,M.court,February,4.0
1981.0,M.court,March,77.0
1981.0,M.court,April,265.0
1981.0,M.court,May,488.0
1981.0,M.court,June,529.0
1981.0,M.court,July,1043.0
1981.0,M.court,August,717.0
1981.0,M.court,September,328.0
1981.0,M.court,October,27.0
1981.0,M.court,November,0.0
1981.0,M.court,December,24.0
1981.0,Madaripur,January,56.0
1981.0,Madaripur,February,35.0
1981.0,Madaripur,March,142.0
1981.0,Madaripur,April,340.0
1981.0,Madaripur,May,294.0
1981.0,Madaripur,June,207.0
1981.0,Madaripur,July,434.0
1981.0,Madaripur,August,0.0
1981.0,Madaripur,September,0.0
1981.0,Madaripur,October,0.0
1981.0,Madaripur,November,0.0
1981.0,Madaripur,December,0.0
1981.0,Mymensingh,January,12.0
1981.0,Mymensingh,February,48.0
1981.0,Mymensingh,March,51.0
1981.0,Mymensingh,April,280.0
1981.0,Mymensingh,May,369.0
1981.0,Mymensingh,June,103.0
1981.0,Mymensingh,July,683.0
1981.0,Mymensingh,August,262.0
1981.0,Mymensingh,September,278.0
1981.0,Mymensingh,October,22.0
1981.0,Mymensingh,November,0.0
1981.0,Mymensingh,December,79.0
1981.0,Patuakhali,January,36.0
1981.0,Patuakhali,February,13.0
1981.0,Patuakhali,March,184.0
1981.0,Patuakhali,April,296.0
1981.0,Patuakhali,May,254.0
1981.0,Patuakhali,June,606.0
1981.0,Patuakhali,July,677.0
1981.0,Patuakhali,August,373.0
1981.0,Patuakhali,September,216.0
1981.0,Patuakhali,October,18.0
1981.0,Patuakhali,November,0.0
1981.0,Patuakhali,December,3.0
1981.0,Rajshahi,January,71.0
1981.0,Rajshahi,February,49.0
1981.0,Rajshahi,March,26.0
1981.0,Rajshahi,April,240.0
1981.0,Rajshahi,May,290.0
1981.0,Rajshahi,June,159.0
1981.0,Rajshahi,July,574.0
1981.0,Rajshahi,August,340.0
1981.0,Rajshahi,September,398.0
1981.0,Rajshahi,October,0.0
1981.0,Rajshahi,November,3.0
1981.0,Rajshahi,December,91.0
1981.0,Rangamati,January,0.0
1981.0,Rangamati,February,0.0
1981.0,Rangamati,March,0.0
1981.0,Rangamati,April,230.0
1981.0,Rangamati,May,344.0
1981.0,Rangamati,June,337.0
1981.0,Rangamati,July,262.0
1981.0,Rangamati,August,447.0
1981.0,Rangamati,September,371.0
1981.0,Rangamati,October,42.0
1981.0,Rangamati,November,24.0
1981.0,Rangamati,December,0.0
1981.0,Rangpur,January,20.0
1981.0,Rangpur,February,10.0
1981.0,Rangpur,March,13.0
1981.0,Rangpur,April,137.0
1981.0,Rangpur,May,432.0
1981.0,Rangpur,June,104.0
1981.0,Rangpur,July,0.0
1981.0,Rangpur,August,0.0
1981.0,Rangpur,September,0.0
1981.0,Rangpur,October,0.0
1981.0,Rangpur,November,0.0
1981.0,Rangpur,December,47.0
1981.0,Sandwip,January,42.0
1981.0,Sandwip,February,1.0
1981.0,Sandwip,March,143.0
1981.0,Sandwip,April,474.0
1981.0,Sandwip,May,325.0
1981.0,Sandwip,June,264.0
1981.0,Sandwip,July,917.0
1981.0,Sandwip,August,662.0
1981.0,Sandwip,September,537.0
1981.0,Sandwip,October,50.0
1981.0,Sandwip,November,0.0
1981.0,Sandwip,December,25.0
1981.0,Satkhira,January,31.0
1981.0,Satkhira,February,40.0
1981.0,Satkhira,March,120.0
1981.0,Satkhira,April,264.0
1981.0,Satkhira,May,180.0
1981.0,Satkhira,June,200.0
1981.0,Satkhira,July,570.0
1981.0,Satkhira,August,289.0
1981.0,Satkhira,September,273.0
1981.0,Satkhira,October,8.0
1981.0,Satkhira,November,0.0
1981.0,Satkhira,December,98.0
1981.0,Sitakunda,January,0.0
1981.0,Sitakunda,February,2.0
1981.0,Sitakunda,March,131.0
1981.0,Sitakunda,April,157.0
1981.0,Sitakunda,May,408.0
1981.0,Sitakunda,June,456.0
1981.0,Sitakunda,July,290.0
1981.0,Sitakunda,August,539.0
1981.0,Sitakunda,September,315.0
1981.0,Sitakunda,October,30.0
1981.0,Sitakunda,November,0.0
1981.0,Sitakunda,December,6.0
1981.0,Sylhet,January,21.0
1981.0,Sylhet,February,39.0
1981.0,Sylhet,March,109.0
1981.0,Sylhet,April,420.0
1981.0,Sylhet,May,1000.0
1981.0,Sylhet,June,351.0
1981.0,Sylhet,July,1113.0
1981.0,Sylhet,August,747.0
1981.0,Sylhet,September,464.0
1981.0,Sylhet,October,43.0
1981.0,Sylhet,November,0.0
1981.0,Sylhet,December,26.0
1981.0,Teknaf,January,15.0
1981.0,Teknaf,February,2.0
1981.0,Teknaf,March,23.0
1981.0,Teknaf,April,193.0
1981.0,Teknaf,May,259.0
1981.0,Teknaf,June,1127.0
1981.0,Teknaf,July,1204.0
1981.0,Teknaf,August,845.0
1981.0,Teknaf,September,473.0
1981.0,Teknaf,October,115.0
1981.0,Teknaf,November,81.0
1981.0,Teknaf,December,29.0
1982.0,Barisal,January,0.0
1982.0,Barisal,February,57.0
1982.0,Barisal,March,17.0
1982.0,Barisal,April,178.0
1982.0,Barisal,May,65.0
1982.0,Barisal,June,465.0
1982.0,Barisal,July,223.0
1982.0,Barisal,August,593.0
1982.0,Barisal,September,219.0
1982.0,Barisal,October,6.0
1982.0,Barisal,November,34.0
1982.0,Barisal,December,11.0
1982.0,Bhola,January,0.0
1982.0,Bhola,February,56.0
1982.0,Bhola,March,16.0
1982.0,Bhola,April,208.0
1982.0,Bhola,May,93.0
1982.0,Bhola,June,515.0
1982.0,Bhola,July,261.0
1982.0,Bhola,August,579.0
1982.0,Bhola,September,246.0
1982.0,Bhola,October,11.0
1982.0,Bhola,November,29.0
1982.0,Bhola,December,0.0
1982.0,Bogra,January,0.0
1982.0,Bogra,February,4.0
1982.0,Bogra,March,32.0
1982.0,Bogra,April,48.0
1982.0,Bogra,May,121.0
1982.0,Bogra,June,234.0
1982.0,Bogra,July,360.0
1982.0,Bogra,August,262.0
1982.0,Bogra,September,120.0
1982.0,Bogra,October,30.0
1982.0,Bogra,November,11.0
1982.0,Bogra,December,1.0
1982.0,Chandpur,January,0.0
1982.0,Chandpur,February,46.0
1982.0,Chandpur,March,36.0
1982.0,Chandpur,April,205.0
1982.0,Chandpur,May,161.0
1982.0,Chandpur,June,664.0
1982.0,Chandpur,July,815.0
1982.0,Chandpur,August,939.0
1982.0,Chandpur,September,250.0
1982.0,Chandpur,October,17.0
1982.0,Chandpur,November,83.0
1982.0,Chandpur,December,8.0
1982.0,Chittagong,January,0.0
1982.0,Chittagong,February,7.0
1982.0,Chittagong,March,53.0
1982.0,Chittagong,April,143.0
1982.0,Chittagong,May,44.0
1982.0,Chittagong,June,746.0
1982.0,Chittagong,July,475.0
1982.0,Chittagong,August,797.0
1982.0,Chittagong,September,401.0
1982.0,Chittagong,October,5.0
1982.0,Chittagong,November,43.0
1982.0,Chittagong,December,1.0
1982.0,Comilla,January,0.0
1982.0,Comilla,February,12.0
1982.0,Comilla,March,7.0
1982.0,Comilla,April,232.0
1982.0,Comilla,May,358.0
1982.0,Comilla,June,593.0
1982.0,Comilla,July,219.0
1982.0,Comilla,August,519.0
1982.0,Comilla,September,194.0
1982.0,Comilla,October,19.0
1982.0,Comilla,November,32.0
1982.0,Comilla,December,0.0
1982.0,CoxsBazar,January,0.0
1982.0,CoxsBazar,February,22.0
1982.0,CoxsBazar,March,13.0
1982.0,CoxsBazar,April,123.0
1982.0,CoxsBazar,May,26.0
1982.0,CoxsBazar,June,1199.0
1982.0,CoxsBazar,July,866.0
1982.0,CoxsBazar,August,850.0
1982.0,CoxsBazar,September,483.0
1982.0,CoxsBazar,October,3.0
1982.0,CoxsBazar,November,119.0
1982.0,CoxsBazar,December,0.0
1982.0,Dhaka,January,0.0
1982.0,Dhaka,February,15.0
1982.0,Dhaka,March,81.0
1982.0,Dhaka,April,104.0
1982.0,Dhaka,May,154.0
1982.0,Dhaka,June,514.0
1982.0,Dhaka,July,136.0
1982.0,Dhaka,August,346.0
1982.0,Dhaka,September,258.0
1982.0,Dhaka,October,146.0
1982.0,Dhaka,November,51.0
1982.0,Dhaka,December,0.0
1982.0,Dinajpur,January,0.0
1982.0,Dinajpur,February,2.0
1982.0,Dinajpur,March,8.0
1982.0,Dinajpur,April,111.0
1982.0,Dinajpur,May,101.0
1982.0,Dinajpur,June,264.0
1982.0,Dinajpur,July,260.0
1982.0,Dinajpur,August,361.0
1982.0,Dinajpur,September,164.0
1982.0,Dinajpur,October,42.0
1982.0,Dinajpur,November,29.0
1982.0,Dinajpur,December,0.0
1982.0,Faridpur,January,0.0
1982.0,Faridpur,February,24.0
1982.0,Faridpur,March,63.0
1982.0,Faridpur,April,126.0
1982.0,Faridpur,May,217.0
1982.0,Faridpur,June,211.0
1982.0,Faridpur,July,210.0
1982.0,Faridpur,August,271.0
1982.0,Faridpur,September,147.0
1982.0,Faridpur,October,25.0
1982.0,Faridpur,November,116.0
1982.0,Faridpur,December,0.0
1982.0,Feni,January,0.0
1982.0,Feni,February,16.0
1982.0,Feni,March,4.0
1982.0,Feni,April,413.0
1982.0,Feni,May,158.0
1982.0,Feni,June,763.0
1982.0,Feni,July,687.0
1982.0,Feni,August,894.0
1982.0,Feni,September,406.0
1982.0,Feni,October,9.0
1982.0,Feni,November,37.0
1982.0,Feni,December,0.0
1982.0,Hatiya,January,0.0
1982.0,Hatiya,February,0.0
1982.0,Hatiya,March,5.0
1982.0,Hatiya,April,161.0
1982.0,Hatiya,May,27.0
1982.0,Hatiya,June,581.0
1982.0,Hatiya,July,604.0
1982.0,Hatiya,August,754.0
1982.0,Hatiya,September,294.0
1982.0,Hatiya,October,23.0
1982.0,Hatiya,November,13.0
1982.0,Hatiya,December,1.0
1982.0,Ishurdi,January,0.0
1982.0,Ishurdi,February,8.0
1982.0,Ishurdi,March,81.0
1982.0,Ishurdi,April,133.0
1982.0,Ishurdi,May,144.0
1982.0,Ishurdi,June,227.0
1982.0,Ishurdi,July,201.0
1982.0,Ishurdi,August,205.0
1982.0,Ishurdi,September,155.0
1982.0,Ishurdi,October,31.0
1982.0,Ishurdi,November,67.0
1982.0,Ishurdi,December,1.0
1982.0,Jessore,January,0.0
1982.0,Jessore,February,4.0
1982.0,Jessore,March,52.0
1982.0,Jessore,April,224.0
1982.0,Jessore,May,71.0
1982.0,Jessore,June,319.0
1982.0,Jessore,July,171.0
1982.0,Jessore,August,195.0
1982.0,Jessore,September,232.0
1982.0,Jessore,October,5.0
1982.0,Jessore,November,21.0
1982.0,Jessore,December,1.0
1982.0,Khepupara,January,0.0
1982.0,Khepupara,February,9.0
1982.0,Khepupara,March,6.0
1982.0,Khepupara,April,106.0
1982.0,Khepupara,May,116.0
1982.0,Khepupara,June,603.0
1982.0,Khepupara,July,523.0
1982.0,Khepupara,August,915.0
1982.0,Khepupara,September,329.0
1982.0,Khepupara,October,8.0
1982.0,Khepupara,November,29.0
1982.0,Khepupara,December,0.0
1982.0,Khulna,January,0.0
1982.0,Khulna,February,15.0
1982.0,Khulna,March,23.0
1982.0,Khulna,April,135.0
1982.0,Khulna,May,30.0
1982.0,Khulna,June,340.0
1982.0,Khulna,July,129.0
1982.0,Khulna,August,386.0
1982.0,Khulna,September,268.0
1982.0,Khulna,October,22.0
1982.0,Khulna,November,29.0
1982.0,Khulna,December,3.0
1982.0,M.court,January,0.0
1982.0,M.court,February,54.0
1982.0,M.court,March,9.0
1982.0,M.court,April,275.0
1982.0,M.court,May,67.0
1982.0,M.court,June,797.0
1982.0,M.court,July,852.0
1982.0,M.court,August,1033.0
1982.0,M.court,September,435.0
1982.0,M.court,October,46.0
1982.0,M.court,November,18.0
1982.0,M.court,December,5.0
1982.0,Madaripur,January,0.0
1982.0,Madaripur,February,4.0
1982.0,Madaripur,March,47.0
1982.0,Madaripur,April,128.0
1982.0,Madaripur,May,101.0
1982.0,Madaripur,June,457.0
1982.0,Madaripur,July,240.0
1982.0,Madaripur,August,374.0
1982.0,Madaripur,September,293.0
1982.0,Madaripur,October,53.0
1982.0,Madaripur,November,61.0
1982.0,Madaripur,December,0.0
1982.0,Mymensingh,January,0.0
1982.0,Mymensingh,February,2.0
1982.0,Mymensingh,March,65.0
1982.0,Mymensingh,April,124.0
1982.0,Mymensingh,May,276.0
1982.0,Mymensingh,June,689.0
1982.0,Mymensingh,July,582.0
1982.0,Mymensingh,August,337.0
1982.0,Mymensingh,September,243.0
1982.0,Mymensingh,October,28.0
1982.0,Mymensingh,November,8.0
1982.0,Mymensingh,December,0.0
1982.0,Patuakhali,January,0.0
1982.0,Patuakhali,February,34.0
1982.0,Patuakhali,March,0.0
1982.0,Patuakhali,April,179.0
1982.0,Patuakhali,May,53.0
1982.0,Patuakhali,June,983.0
1982.0,Patuakhali,July,553.0
1982.0,Patuakhali,August,892.0
1982.0,Patuakhali,September,877.0
1982.0,Patuakhali,October,69.0
1982.0,Patuakhali,November,5.0
1982.0,Patuakhali,December,13.0
1982.0,Rajshahi,January,0.0
1982.0,Rajshahi,February,10.0
1982.0,Rajshahi,March,80.0
1982.0,Rajshahi,April,139.0
1982.0,Rajshahi,May,43.0
1982.0,Rajshahi,June,260.0
1982.0,Rajshahi,July,189.0
1982.0,Rajshahi,August,217.0
1982.0,Rajshahi,September,66.0
1982.0,Rajshahi,October,38.0
1982.0,Rajshahi,November,60.0
1982.0,Rajshahi,December,1.0
1982.0,Rangamati,January,0.0
1982.0,Rangamati,February,71.0
1982.0,Rangamati,March,0.0
1982.0,Rangamati,April,84.0
1982.0,Rangamati,May,103.0
1982.0,Rangamati,June,308.0
1982.0,Rangamati,July,229.0
1982.0,Rangamati,August,306.0
1982.0,Rangamati,September,299.0
1982.0,Rangamati,October,45.0
1982.0,Rangamati,November,7.0
1982.0,Rangamati,December,0.0
1982.0,Rangpur,January,0.0
1982.0,Rangpur,February,7.0
1982.0,Rangpur,March,5.0
1982.0,Rangpur,April,100.0
1982.0,Rangpur,May,99.0
1982.0,Rangpur,June,649.0
1982.0,Rangpur,July,473.0
1982.0,Rangpur,August,347.0
1982.0,Rangpur,September,455.0
1982.0,Rangpur,October,64.0
1982.0,Rangpur,November,1.0
1982.0,Rangpur,December,1.0
1982.0,Sandwip,January,0.0
1982.0,Sandwip,February,41.0
1982.0,Sandwip,March,15.0
1982.0,Sandwip,April,246.0
1982.0,Sandwip,May,25.0
1982.0,Sandwip,June,946.0
1982.0,Sandwip,July,478.0
1982.0,Sandwip,August,1155.0
1982.0,Sandwip,September,352.0
1982.0,Sandwip,October,149.0
1982.0,Sandwip,November,13.0
1982.0,Sandwip,December,0.0
1982.0,Satkhira,January,0.0
1982.0,Satkhira,February,60.0
1982.0,Satkhira,March,31.0
1982.0,Satkhira,April,112.0
1982.0,Satkhira,May,80.0
1982.0,Satkhira,June,207.0
1982.0,Satkhira,July,206.0
1982.0,Satkhira,August,387.0
1982.0,Satkhira,September,230.0
1982.0,Satkhira,October,27.0
1982.0,Satkhira,November,19.0
1982.0,Satkhira,December,1.0
1982.0,Sitakunda,January,0.0
1982.0,Sitakunda,February,6.0
1982.0,Sitakunda,March,70.0
1982.0,Sitakunda,April,205.0
1982.0,Sitakunda,May,56.0
1982.0,Sitakunda,June,915.0
1982.0,Sitakunda,July,694.0
1982.0,Sitakunda,August,686.0
1982.0,Sitakunda,September,405.0
1982.0,Sitakunda,October,143.0
1982.0,Sitakunda,November,11.0
1982.0,Sitakunda,December,0.0
1982.0,Srimangal,January,0.0
1982.0,Srimangal,February,71.0
1982.0,Srimangal,March,31.0
1982.0,Srimangal,April,320.0
1982.0,Srimangal,May,219.0
1982.0,Srimangal,June,366.0
1982.0,Srimangal,July,291.0
1982.0,Srimangal,August,425.0
1982.0,Srimangal,September,227.0
1982.0,Srimangal,October,44.0
1982.0,Srimangal,November,23.0
1982.0,Srimangal,December,0.0
1982.0,Sylhet,January,0.0
1982.0,Sylhet,February,27.0
1982.0,Sylhet,March,80.0
1982.0,Sylhet,April,732.0
1982.0,Sylhet,May,509.0
1982.0,Sylhet,June,870.0
1982.0,Sylhet,July,807.0
1982.0,Sylhet,August,661.0
1982.0,Sylhet,September,513.0
1982.0,Sylhet,October,29.0
1982.0,Sylhet,November,5.0
1982.0,Sylhet,December,0.0
1982.0,Teknaf,January,0.0
1982.0,Teknaf,February,7.0
1982.0,Teknaf,March,4.0
1982.0,Teknaf,April,58.0
1982.0,Teknaf,May,23.0
1982.0,Teknaf,June,1353.0
1982.0,Teknaf,July,1216.0
1982.0,Teknaf,August,932.0
1982.0,Teknaf,September,475.0
1982.0,Teknaf,October,14.0
1982.0,Teknaf,November,48.0
1982.0,Teknaf,December,0.0
1983.0,Barisal,January,8.0
1983.0,Barisal,February,39.0
1983.0,Barisal,March,18.0
1983.0,Barisal,April,92.0
1983.0,Barisal,May,318.0
1983.0,Barisal,June,292.0
1983.0,Barisal,July,399.0
1983.0,Barisal,August,575.0
1983.0,Barisal,September,312.0
1983.0,Barisal,October,192.0
1983.0,Barisal,November,48.0
1983.0,Barisal,December,19.0
1983.0,Bhola,January,10.0
1983.0,Bhola,February,33.0
1983.0,Bhola,March,17.0
1983.0,Bhola,April,239.0
1983.0,Bhola,May,434.0
1983.0,Bhola,June,573.0
1983.0,Bhola,July,526.0
1983.0,Bhola,August,490.0
1983.0,Bhola,September,353.0
1983.0,Bhola,October,400.0
1983.0,Bhola,November,41.0
1983.0,Bhola,December,32.0
1983.0,Bogra,January,7.0
1983.0,Bogra,February,3.0
1983.0,Bogra,March,31.0
1983.0,Bogra,April,31.0
1983.0,Bogra,May,355.0
1983.0,Bogra,June,102.0
1983.0,Bogra,July,248.0
1983.0,Bogra,August,274.0
1983.0,Bogra,September,308.0
1983.0,Bogra,October,378.0
1983.0,Bogra,November,5.0
1983.0,Bogra,December,26.0
1983.0,Chandpur,January,10.0
1983.0,Chandpur,February,14.0
1983.0,Chandpur,March,148.0
1983.0,Chandpur,April,440.0
1983.0,Chandpur,May,751.0
1983.0,Chandpur,June,512.0
1983.0,Chandpur,July,304.0
1983.0,Chandpur,August,676.0
1983.0,Chandpur,September,332.0
1983.0,Chandpur,October,401.0
1983.0,Chandpur,November,56.0
1983.0,Chandpur,December,37.0
1983.0,Chittagong,January,5.0
1983.0,Chittagong,February,44.0
1983.0,Chittagong,March,79.0
1983.0,Chittagong,April,219.0
1983.0,Chittagong,May,222.0
1983.0,Chittagong,June,609.0
1983.0,Chittagong,July,812.0
1983.0,Chittagong,August,1457.0
1983.0,Chittagong,September,162.0
1983.0,Chittagong,October,390.0
1983.0,Chittagong,November,57.0
1983.0,Chittagong,December,52.0
1983.0,Comilla,January,14.0
1983.0,Comilla,February,25.0
1983.0,Comilla,March,98.0
1983.0,Comilla,April,93.0
1983.0,Comilla,May,290.0
1983.0,Comilla,June,195.0
1983.0,Comilla,July,396.0
1983.0,Comilla,August,518.0
1983.0,Comilla,September,403.0
1983.0,Comilla,October,221.0
1983.0,Comilla,November,17.0
1983.0,Comilla,December,16.0
1983.0,CoxsBazar,January,8.0
